,CODIGO_INTERNO,COD_FABRICANTE,NOME_FANTASIA,PRODUTO,QTDE_EMB,UNIDADE_MEDIDA,QTDE_SPNORTE,PRECO_SPNORTE,QTDE_ABC,PRECO_ABC,QTDE_SPLESTE,PRECO_SPLESTE,sumed_quantity_for_best_price_only,best_price_with_stock
800,"3,13095E+11",11307FLEXR,S411O,JUNT4 MOTOR C/RETENTOR S/RET.V4LVUL4,1,JG,11,"123,09",,0,11,"122,33",11.0,122.33
801,"3,13095E+11",79323FLEX,S411O,JUNT4 SUPERIOR MOTOR S/RET J.C411 MET4L,1,JG,11,"163,28",11,"149,59",11,"163,28",11.0,149.59
802,"3,13095E+11",79358FLEX,S411O,JUNT4 SUPERIOR MOTOR S/RET J.C411 MET4L,1,JG,11,"138,24",11,"138,24",,0,22.0,138.24
803,"3,13095E+11",82313FLEX,S411O,JUNT4 C411ECOTE FI11R4,1,JG,11,"42,99",11,"40,91",11,"40,91",22.0,40.91
804,"3,13095E+11",82407FLEX,S411O,JUNT4 C411ECOTE FI11R4,1,JG,11,"68,37",11,"68,37",11,"68,37",33.0,68.37
805,"3,13095E+11",79103FLEX,S411O,JUNT4 SUPERIOR MOTOR S/RET J.C411 FI11R4,1,JG,11,104,11,"99,01",11,104,11.0,99.01
806,"3,13095E+11",79553,S411O,JUNT4 SUPERIOR MOTOR S/RET J.C411 FI11R4,1,JG,11,"60,97",11,"62,61",4,"60,97",15.0,60.97
807,"3,13095E+11",82336FLEX,S411O,JUNT4 C411ECOTE FI11R4,1,PC,11,"52,54",11,"52,54",11,"52,54",33.0,52.54
808,"3,13095E+11",80425FLEXR,S411O,JUNT4 MOTOR C/RETENTOR,1,JG,4,"313,42",4,"313,42",11,"313,42",19.0,313.42
809,"3,13095E+11",82421FLEX,S411O,JUNT4 C411ECOTE FI11R4,1,JG,11,"86,26",11,"86,26",4,"86,26",26.0,86.26
810,"3,13095E+11",80423FLEXR,S411O,JUNT4 MOTOR C/RETENTOR J.C411.FI11R4,1,JG,4,"430,04",11,"409,31",11,"430,04",11.0,409.31
811,"3,13095E+11",76621,S411O,JUNT4 T4MP4 V4LVUL4 C/R4SP4DOR,1,JG,11,"72,32",11,"72,32",11,"72,32",33.0,72.32
812,"3,13095E+11",75318,S411O,JUNT4 T4MP4 V4LVUL4,1,PC,11,"56,53",11,"56,53",,0,22.0,56.53
813,"3,13095E+11",82451,S411O,JUNT4 C411ECOTE MET4LIC4 2 FUROS,1,PC,11,"126,26",,0,11,"120,17",11.0,120.17
814,"3,13095E+11",82452,S411O,JUNT4 C411ECOTE MET4LIC4 3 FUROS,1,PC,11,"120,18",,0,11,"126,27",11.0,120.18
815,"3,13095E+11",80434,S411O,JUNT4 MOTOR C/RET S/J.C411. S/RET.VIR411,1,JG,4,"667,65",,0,4,"603,75",4.0,603.75
816,"3,13095E+11",75434,S411O,JUNT4 T4MP4 V4LVUL4 C/R4SP4DOR,1,JG,11,"119,58",11,"131,63",11,"119,58",22.0,119.58
817,"3,13095E+11",76690,S411O,JUNT4 C4RTER,1,PC,11,"54,47",11,"51,86",4,"49,17",4.0,49.17
818,"3,13095E+11",75666,S411O,JUNT4 T4MP4 V4LVUL4,1,PC,11,"35,98",11,"37,8",11,"37,8",11.0,35.98
819,"3,13095E+11",75668,S411O,JUNT4 T4MP4 V4LVUL4,1,JG,11,"81,02",11,"81,02",,0,22.0,81.02
820,"3,13095E+11",84435,S411O,JUNT4 COLETOR ESC4PE,1,PC,11,"25,33",11,"25,33",4,"23,88",4.0,23.88
821,"3,13095E+11",80448,S411O,JUNT4 MOTOR C/RETENTOR,1,JG,11,"761,62",,0,,0,11.0,761.62
822,"3,13095E+11",80690,S411O,JUNT4 MOTOR C/RETENTOR,1,JG,4,"847,62",4,"929,08",4,"929,08",4.0,847.62
823,"3,13095E+11",76424,S411O,JUNT4 T4MP4 V4LVUL4,1,JG,11,"95,48",11,"95,48",4,"89,67",4.0,89.67
824,"3,13095E+11",79590FLEX,S411O,JUNT4 SUPERIOR MOTOR S/RET J.C411 MET4L,1,JG,4,"418,8",11,"425,09",4,"426,93",4.0,418.8
825,"3,13095E+11",80692,S411O,JUNT4 MOTOR C/RETENTOR S/J.C411ECOTE,1,JG,11,"639,13",4,"671,54",4,"639,13",15.0,639.13
826,"3,13095E+11",80819FLEXR,S411O,JUNT4 MOTOR C/RETENTOR  J.C411.FI11R4,1,JG,11,"469,93",4,"469,93",11,"493,76",15.0,469.93
827,"3,13095E+11",75825,S411O,JUNT4 T4MP4 V4LVUL4,1,PC,4,"66,18",11,"69,53",11,"66,18",15.0,66.18
828,"3,13095E+11",80711FLEXR,S411O,JUNT4 MOTOR C/RET J.C411.FI11R4,1,JG,4,"627,45",4,"627,45",4,"627,45",12.0,627.45
829,"3,13095E+11",82824,S411O,JUNT4 C411ECOTE FI11R4,1,PC,4,"90,65",,0,4,"87,71",4.0,87.71
830,"3,13095E+11",80821FLEXR,S411O,JUNT4 MOTOR C/RETENTOR J.C411 FI11R4,1,JG,4,"416,59",4,"418,4",4,"416,59",8.0,416.59
831,"3,13095E+11",82825FLEX,S411O,JUNT4 C411ECOTE MET4LIC4,1,PC,11,"173,8",11,"173,8",4,"165,41",4.0,165.41
832,"3,13095E+11",85427,S411O,JUNT4 T4MP4 V4LVUL4,1,PC,4,"57,39",4,"57,39",4,"57,39",12.0,57.39
833,"3,13095E+11",96020,S411O,JUNT4 C4RTER,1,PC,4,"30,49",4,"30,49",4,"30,49",12.0,30.49
834,"3,13096E+11",00049114G,S411O,RETENTOR C4IX4 MUD4NC4 FL4NGE TR4SEIRO,1,PC,11,"31,82",4,"30,51",11,"31,82",4.0,30.51
835,"3,13096E+11",01095JOGO2,S411O,RETENTOR ROD4 TR4SEIR4,1,PC,11,"19,44",11,"19,44",,0,22.0,19.44
836,"3,13096E+11",0173511G,S411O,RETENTOR ROD4 TR4SEIR4,1,PC,11,"26,39",,0,,0,11.0,26.39
837,"3,13096E+11",0183711RGE,S411O,RETENTOR 4RVORE PRIM4RI4(PILOTO),1,PC,11,"25,06",,0,11,"21,51",11.0,21.51
838,"3,13096E+11",0194511RGS,S411O,RETENTOR VOL4NTE TR4SEIRO VIR411REQUIM,1,PC,11,"38,45",11,"38,45",11,"38,45",33.0,38.45
839,"3,13096E+11",0198811RG,S411O,RETENTOR ROD4 TR4SEIR4,1,PC,11,"5,9",11,"5,9",,0,22.0,5.9
840,"3,13096E+11",02008114GE,S411O,RETENTOR C4M11IO/4L4V4NC4 SELET/TR4M11U,1,PC,11,"18,76",11,"18,76",11,"18,76",33.0,18.76
841,"3,13096E+11",0200911P,S411O,RETENTOR  EIXO PILOTO,1,PC,11,"17,63",11,"18,95",11,"18,95",11.0,17.63
842,"3,13096E+11",02415114G,S411O,RETENTOR ROD4 DI4NTEIR4,1,PC,11,"18,08",,0,,0,11.0,18.08
843,"3,13096E+11",0290011R4GF,S411O,RETENTOR VOL4NTE TR4SEIRO VIR411REQUIM,1,PC,11,"41,62",11,"41,62",11,"41,62",33.0,41.62
844,"3,13096E+11",02590NF,S411O,RETENTOR H4STE V4LVUL4 4DMISS4O/ESC4PE,4,PC,11,"6,32",,0,,0,11.0,6.32
845,"3,13096E+11",0275311RG,S411O,RETENTOR CU11O DI4NTEIRO INTERNO,1,PC,11,"31,47",,0,11,"31,47",22.0,31.47
846,"3,13096E+11",0507311R4GF,S411O,RETENTOR EIXO 4UX/EIXO COM4NDO V4LVUL4,1,PC,11,"27,66",11,"27,66",11,"27,66",33.0,27.66
847,"3,13096E+11",0520211R4GP,S411O,RETENTOR EIXO COM4NDO,1,PC,11,"44,77",,0,,0,11.0,44.77
848,"3,13096E+11",0284211RGF,S411O,RETENTOR COM4NDO V4LVUL4 ESC4PE,1,PC,11,"71,77",4,"67,01",4,"57,6",4.0,57.6
849,"3,13096E+11",0525011RGF,S411O,RETENTOR COM4NDO V4LVUL4,1,PC,11,"78,59",11,"77,09",11,"78,59",11.0,77.09
850,"3,13096E+11",0926011REF,S411O,RETENTOR H4STE V4LVUL4 4DMISS4O/ESC4PE,16,PC,11,"18,85",,0,11,"15,12",11.0,15.12
851,"3,13096E+11",07395114RGGG,S411O,RETENTOR CU11O TR4SEIRO,1,PC,11,"38,19",11,"38,19",11,"38,19",33.0,38.19
852,"3,13096E+11",0279411R4GF,S411O,RETENTOR DI4NTEIRO VIR411REQUIM/COM4NDO,1,PC,11,"21,65",11,"21,65",11,"22,07",22.0,21.65
853,"3,13096E+11",0553711R4GF,S411O,RETENTOR DI4NTEIRO VIR411REQUIM/COM4NDO,1,PC,11,"19,61",,0,11,"19,61",22.0,19.61
854,"3,13096E+11",0931011REF,S411O,RETENTOR H4STE V4LVUL4 4DMISS4O/ESC4PE,4,PC,11,"3,3",,0,,0,11.0,3.3
855,"3,13096E+11",0590711RGF,S411O,RETENTOR COM4NDO 4UXILI4R T4MP4O C411ECOT,1,PC,11,"17,31",,0,11,"17,31",22.0,17.31
856,"3,13096E+11",0591811RGP,S411O,RETENTOR COM4NDO V4LVUL4 4DMISS4O,1,PC,11,"9,34",4,"9,34",11,"9,34",26.0,9.34
857,"3,13096E+11",05832GRGH,S411O,RETENTOR TR4SEIRO VIR411REQUIM/VOL4NTE,1,PC,11,"72,11",4,"77,24",11,"73,51",11.0,72.11
858,"3,13096E+11",05833GRGH,S411O,RETENTOR COM4NDO V4LVUL4/4UXILI4R,1,PC,11,"16,1",11,"16,9",11,"15,35",11.0,15.35
859,"3,13096E+11",05966GRGH,S411O,RETENTOR COM4NDO V4LVUL4/4UXILI4R,1,PC,11,"29,33",,0,4,"26,64",4.0,26.64
860,"3,13096E+11",05978SIST,S411O,RETENTOR TR4SEIRO VIR411REQUIM/VOL4NTE,1,PC,11,"114,44",11,"114,44",11,"120,24",22.0,114.44
861,"3,13096E+11",0932711REF,S411O,RETENTOR H4STE V4LVUL4,4,PC,11,"6,97",,0,11,"6,97",22.0,6.97
862,"3,15012E+11",420006210,IN4,TUCHO V4LVUL4 MOTOR,8,PC,11,"52,9",,0,11,"52,9",22.0,52.9
863,"3,15012E+11",420009910,IN4,TUCHO V4LVUL4 MOTOR P/114L ROLET4DO,8,PC,11,"12,98",11,"12,98",11,"12,98",33.0,12.98
864,"3,15045E+11",538005010,IN4,11OM114 D'4GU4,1,PC,4,"205,06",4,"205,06",4,"205,06",12.0,205.06
865,"3,15091E+11",710001710/F12748,IN4,ROL4MENTO 11R4CO INFERIOR DI4NTEIRO,1,PC,11,"30,8",4,"30,26",,0,4.0,30.26
866,"3,15091E+11",713019310,IN4,ROL4MENTO 4XI4L 4MORTECEDOR,1,PC,11,"25,3",,0,11,"25,3",22.0,25.3
867,"3,15091E+11",533001710,IN4,TENSOR CORREI4 POLY-V,1,PC,11,"303,41",11,"303,41",11,"303,41",33.0,303.41
868,"3,15091E+11",5320468100,IN4,POLI4 CORREI4 POLY-V,1,PC,4,"175,76",,0,,0,4.0,175.76
869,"3,15091E+11",531034720,IN4,TENSOR CORREI4 DENT4D4 C/SUPORTE,1,PC,4,"347,08",,0,4,"346,59",4.0,346.59
870,"3,15091E+11",5320739100,IN4,POLI4 CORREI4 POLY-V,1,PC,4,"86,47",,0,,0,4.0,86.47
871,"3,15091E+11",5320475100,IN4,POLI4 CORREI4 POLY-V,1,PC,4,"80,14",,0,,0,4.0,80.14
872,"3,15091E+11",530064410,IN4,KIT DISTRI11UIC4O CORREI4,1,KT,11,"168,14",11,"168,14",11,"165,79",11.0,165.79
873,"3,15091E+11",5300692100,IN4,KIT DISTRI11UIC4O CORREI4,1,KT,4,"605,1",4,"605,1",,0,8.0,605.1
874,"3,15092E+11",530026610,IN4,KIT DISTRI11UIC4O CORREI4,1,KT,4,"293,49",,0,,0,4.0,293.49
875,"3,18021E+11",8011914D,F4G,CU11O ROD4 TR4SEIRO C/ROL C/S/411S,1,PC,11,"166,5",11,"166,5",11,"166,5",33.0,166.5
876,"3,18021E+11",713610980,F4G,CU11O ROD4 DI4NTEIRO C/ROL 5 FUROS,1,PC,11,"511,22",,0,,0,11.0,511.22
877,"3,18021E+11",713108010,F4G,CU11O ROD4 TR4SEIRO C/ROL,1,PC,11,"244,24",4,"244,24",4,"239,35",4.0,239.35
878,"3,18021E+11",713154710,F4G,CU11O ROD4 TR4SEIRO C/ROL,1,PC,4,"192,89",,0,,0,4.0,192.89
879,"3,18082E+11",8150040300,F4G,COXIM 4MORTECEDOR DI4NTEIRO C/ROL4MENTO,1,PC,11,"114,29",11,"114,29",11,"114,29",33.0,114.29
880,"3,18091E+11",KLM300849.LM300811,F4G,ROL4MENTO L4TER4L CORO4 ESQ/DIR,1,PC,4,"54,59",,0,,0,4.0,54.59
881,"3,18091E+11",6204-2RSR-F4G,F4G,ROL4MENTO ESFER4 11LIND4GEM SILICONE 2L,1,PC,4,"16,6",,0,,0,4.0,16.6
882,"3,18091E+11",6204-2Z-F4G,F4G,ROL4MENTO ESFER4 11LIND4GEM 4CO 2L,1,PC,11,"15,27",,0,11,"16,05",11.0,15.27
883,"3,18091E+11",805998,F4G,ROL4MENTO ROD4 DI4NTEIR4,1,PC,11,"76,58",11,"76,26",11,"76,26",22.0,76.26
884,"3,18091E+11",101157,F4G,ROL4MENTO ROD4 DI4NTEIR4,1,PC,11,"220,43",4,"220,43",4,"217,12",4.0,217.12
885,"3,2002E+11",VKML840124,SKF,KIT DISTRI11UIC4O CORRENTE,1,KT,11,"192,01",,0,,0,11.0,192.01
886,"3,20021E+11",VK11C6767,SKF,CU11O TR4SEIRO,1,JG,11,"155,31",11,"155,31",11,"155,31",33.0,155.31
887,"3,20021E+11",VK11C4223,SKF,CU11O ROD4 TR4SEIRO C/ROL,1,PC,4,"189,66",4,"183,37",4,"184,54",4.0,183.37
888,"3,2003E+11",VKDS6023,SKF,11R4CO OSCIL4NTE DI4NT PIVO FIXO,1,PC,4,"83,08",,0,11,"83,08",15.0,83.08
889,"3,2003E+11",VKY4850,SKF,TERMIN4L DIREC4O LD/LE,1,PC,11,"54,77",11,"54,77",11,"54,77",33.0,54.77
890,"3,2003E+11",VKY4859,SKF,TERMIN4L DIREC4O 114RR4 EST411 LD/LE,1,PC,11,"45,56",11,"42,32",11,"45,56",11.0,42.32
891,"3,2003E+11",VKY6119,SKF,TERMIN4L  DIREC4O EXTERNO,1,PC,11,"51,79",,0,,0,11.0,51.79
892,"3,20033E+11",VKY4944,SKF,4XI4L DIREC4O FEME4,1,PC,11,"53,88",,0,4,"53,88",15.0,53.88
893,"3,20033E+11",VKY4953,SKF,4XI4L DIREC4O,1,PC,4,"31,46",4,"43,45",,0,4.0,31.46
894,"3,20033E+11",VKY6285,SKF,4XI4L DIREC4O,1,PC,11,"46,21",4,"60,55",4,"60,55",11.0,46.21
895,"3,20033E+11",VKY6287,SKF,4XI4L DIREC4O M4CHO,1,PC,11,"56,69",4,"56,69",4,"56,69",19.0,56.69
896,"3,20033E+11",VKY6139,SKF,4XI4L DIREC4O,1,PC,11,"68,88",,0,4,"68,88",15.0,68.88
897,"3,20034E+11",VKDS4745,SKF,PIVO SUSPENS4O ESQ. / DIR.,1,PC,11,"77,61",11,"77,61",11,"77,61",33.0,77.61
898,"3,20034E+11",VKDS4771,SKF,PIVO SUSPENS4O INF.,1,PC,11,"56,84",11,"51,84",,0,11.0,51.84
899,"3,20034E+11",VKDS6250,SKF,PIVO SUSPENS4O,1,PC,11,"91,05",4,"98,36",,0,11.0,91.05
900,"3,20034E+11",VKDS6254,SKF,PIVO SUSPENS4O,1,PC,4,"71,64",4,"71,64",,0,8.0,71.64
901,"3,20034E+11",VKDS6021,SKF,11R4CO OSCIL4NTE DIREITO,1,PC,11,"89,55",,0,4,"89,55",15.0,89.55
902,"3,20034E+11",VKDS6022,SKF,11R4CO OSCIL4NTE ESQUERDO,1,PC,4,"89,91",,0,11,"89,91",15.0,89.91
903,"3,20045E+11",VKPC814114,SKF,11OM114 D'4GU4,1,PC,4,"77,79",4,"77,79",4,"77,79",12.0,77.79
904,"3,20045E+11",VKPC822084,SKF,11OM114 D'4GU4,1,PC,4,"62,12",4,"62,12",11,"62,12",19.0,62.12
905,"3,20045E+11",VKPC844194,SKF,11OM114 D'4GU4,1,PC,11,"74,84",,0,11,"74,84",22.0,74.84
906,"3,20045E+11",VKPC854094,SKF,11OM114 D'4GU4,1,PC,4,"79,75",4,"79,75",11,"79,75",19.0,79.75
907,"3,20045E+11",VKPC83812,SKF,11OM114 D'4GU4,1,PC,4,"227,44",,0,,0,4.0,227.44
908,"3,20045E+11",VKPC868104,SKF,11OM114 D'4GU4,1,PC,11,"131,26",4,"131,26",11,"131,26",26.0,131.26
909,"3,20076E+11",VKU445624,SKF,CRUZET4,1,PC,11,"46,39",,0,,0,11.0,46.39
910,"3,20077E+11",VKJ4411194,SKF,JUNT4 HOMOCINETIC4 FIX4 ROD4,1,KT,4,152,4,"130,54",,0,4.0,130.54
911,"3,20077E+11",VKJ4410134,SKF,JUNT4 HOMOCINETIC4 FIX4 ROD4,1,KT,11,"128,41",11,"116,3",4,"116,3",15.0,116.3
912,"3,20077E+11",VKJ4480014,SKF,JUNT4 HOMOCINETIC4 DESLIZ4NTE C4M11IO,1,KT,11,"150,85",,0,4,"155,64",11.0,150.85
913,"3,20091E+11",6201-2Z,SKF,ROL4MENTO ESFER4 11LIND4GEM 4CO 2L,1,PC,11,"9,37",11,"9,37",11,"9,37",33.0,9.37
914,"3,20091E+11",6203-2Z,SKF,ROL4MENTO ESFER4 11LIND4GEM 4CO 2L,1,PC,11,"11,76",11,"11,67",11,"11,76",11.0,11.67
915,"3,20091E+11",6005-2Z,SKF,ROL4MENTO ESFER4 11LIND4GEM 4CO 2L,1,PC,11,"16,07",11,"14,97",11,"14,97",22.0,14.97
916,"3,20091E+11",VK11445294,SKF,KIT ROL4MENTO ROD4 TR4SEIR4,1,KT,11,"48,27",11,"47,68",11,"47,68",22.0,47.68
917,"3,20091E+11",VK11445444,SKF,KIT ROL4MENTO ROD4 TR4SEIR4,1,KT,11,"46,33",11,"43,43",11,"50,51",11.0,43.43
918,"3,20091E+11",VKM15216L,SKF,TENSOR CORREI4 DENT4D4,1,PC,11,"103,36",11,"103,54",,0,11.0,103.36
919,"3,20091E+11",VKM222424,SKF,POLI4 CORREI4 DENT4D4,1,PC,11,"86,62",4,"86,78",,0,11.0,86.62
920,"3,20091E+11",VKM60008L,SKF,TENSOR CORREI4 POLY-V,1,PC,4,"416,18",,0,,0,4.0,416.18
921,"3,20091E+11",VK11C20080,SKF,CU11O TR4SEIRO,1,PC,4,"206,31",,0,,0,4.0,206.31
922,"3,20091E+11",VK11C4220,SKF,ROL4MENTO ROD4 DI4NTEIR4 C/411S,1,PC,11,"99,36",11,"99,99",11,"102,47",11.0,99.36
923,"3,20091E+11",VK11C20006,SKF,ROL4MENTO ROD4 DI4NTEIR4,1,PC,4,"157,96",11,"159,73",,0,4.0,157.96
924,"3,20091E+11",6003-2RSH/C3GJN,SKF,ROL4MENTO ESFER4 11LIND4GEM SILICONE 2L,1,PC,11,"15,12",11,"13,43",11,"13,97",11.0,13.43
925,"3,20091E+11",U399/3604/L,SKF,ROL4MENTO ROD4 EIXO TR4SEIRO,1,PC,11,"127,12",11,"111,07",11,"124,66",11.0,111.07
926,"3,20091E+11",VKM4759,SKF,TENSOR CORREI4 DENT4D4,1,PC,11,"103,15",11,"106,98",4,"110,13",11.0,103.15
927,"3,20091E+11",63006-2RS1,SKF,ROL4MENTO ESFER4 11LIND4GEM SILICONE 2L,1,PC,11,"84,13",11,"84,13",11,"84,13",33.0,84.13
928,"3,20091E+11",VKM4909,SKF,POLI4 CORREI4 SERVICO,1,PC,4,"40,12",4,"38,06",11,"42,44",4.0,38.06
929,"3,20091E+11",VK114674611,SKF,ROL4MENTO ROD4 DI4NT.(P4R4FUSO/TR4V4),1,KT,11,"259,08",11,"245,69",4,"266,72",11.0,245.69
930,"3,20091E+11",VK11C4219,SKF,ROL4MENTO ROD4 DI4NTEIR4,1,PC,11,"145,72",11,"142,27",11,"147,07",11.0,142.27
931,"3,20091E+11",VKM212804,SKF,POLI4 CORREI4 DENT4D4,1,PC,4,"93,07",11,"93,22",4,"100,21",4.0,93.07
932,"3,20091E+11",VKM031114,SKF,POLI4 4LTERN4DOR ROD4 LIVRE,1,PC,4,"120,71",4,"111,09",,0,4.0,111.09
933,"3,20091E+11",VKM142244,SKF,TENSOR CORREI4 DENT4D4,1,PC,11,"127,07",11,"127,3",11,"124,1",11.0,124.1
934,"3,22091E+11",XHG1143200R03,NTN ROL4MENTOS,CU11O ROD4 TR4SEIR4 C/ROL4MENTO 4 FUROS,1,PC,11,"313,01",4,"313,01",4,"313,01",19.0,313.01
935,"3,22091E+11",6003LLU/C3-NTN,NTN ROL4MENTOS,ROL4MENTO ESFER4 11LIND4GEM SILICONE 2L,1,PC,11,"14,65",4,"9,76",,0,4.0,9.76
936,"3,22091E+11",6007ZZ/C3-NTN,NTN ROL4MENTOS,ROL4MENTO ESFER4 11LIND4GEM 4CO 2L,1,PC,4,"17,15",,0,,0,4.0,17.15
937,"3,22091E+11",G1143858T03S,NTN ROL4MENTOS,ROL4MENTO ROD4 DI4NTEIR4,1,PC,11,"69,34",11,"69,34",11,"69,34",33.0,69.34
938,"3,22091E+11",G1144542T02S,NTN ROL4MENTOS,ROL4MENTO ROD4 DI4NTEIR4,1,PC,11,"103,67",,0,4,"103,67",15.0,103.67
939,"3,5603E+11",TS.4302X,TRW,TERMIN4L DIREC4O LD,1,PC,11,"61,74",11,"61,74",11,"56,68",11.0,56.68
940,"3,5603E+11",TS.3749,TRW,TERMIN4L DIREC4O 114RR4 EST411 LD/LE,1,PC,11,"72,59",,0,,0,11.0,72.59
941,"3,5603E+11",JTE469,TRW,TERMIN4L DIREC4O CURTO LD/LE,1,PC,4,"60,99",4,"54,15",4,"66,84",4.0,54.15
942,"3,56033E+11",JTS110001,TRW,11IELET4 DI4NTEIR4,1,PC,11,"30,25",11,"30,25",11,"30,25",33.0,30.25
943,"3,56033E+11",JTS110009,TRW,11IELET4 DI4NTEIR4,1,PC,11,"17,43",11,"17,43",11,"16,18",11.0,16.18
944,"3,56033E+11",JTS110013,TRW,11IELET4 DI4NTEIR4,1,PC,11,"32,99",11,"32,99",11,"32,99",33.0,32.99
945,"3,56033E+11",JTS110025,TRW,11IELET4 SUSPENS4O DI4NT.LE,1,PC,11,"27,9",11,"27,9",11,"27,94",22.0,27.9
946,"3,56033E+11",JTS110027,TRW,11IELET4 DI4NTEIR4 LE,1,PC,11,"31,25",11,"31,27",4,"31,32",11.0,31.25
947,"3,56033E+11",J4R110024,TRW,4XI4L DIREC4O,1,PC,11,"48,57",,0,11,"48,67",11.0,48.57
948,"3,56033E+11",J4R110025,TRW,"4XI4L DIREC4O M16X1,5/M14X1,5/190MM",1,PC,11,"46,83",11,"46,41",11,"46,21",11.0,46.21
949,"3,56033E+11",J4R110029,TRW,4XI4L DIREC4O,1,PC,11,"45,21",11,"45,27",11,"45,06",11.0,45.06
950,"3,56033E+11",J4R110040,TRW,4XI4L DIREC4O,1,PC,4,"57,33",,0,4,"57,33",8.0,57.33
951,"3,56033E+11",J4R110061,TRW,4XI4L DIREC4O,1,PC,4,"59,66",,0,4,"59,45",4.0,59.45
952,"3,56033E+11",J4R110077,TRW,4XI4L DIREC4O,1,PC,4,"55,09",4,"73,12",4,"73,01",4.0,55.09
953,"3,56033E+11",JTS110064,TRW,11IELET4 SUSP.DI4NT. LE,1,PC,11,"48,89",,0,4,"48,89",15.0,48.89
954,"3,56033E+11",JTS110174,TRW,11IELET4 SUSPENS4O DI4NT.,1,PC,11,"33,87",11,"33,87",,0,22.0,33.87
955,"3,56033E+11",JTS110084,TRW,11IELET4 DI4NTEIR4 LE,1,PC,11,"44,29",11,"44,29",,0,22.0,44.29
956,"3,56033E+11",JTS110103,TRW,11IELET4 SUSPENS4O DI4NTEIR4 LE,1,PC,11,"29,81",4,"29,7",4,"27,47",4.0,27.47
957,"3,56033E+11",J4R1387,TRW,4XI4L DE DIREC4O,1,PC,4,"110,87",,0,,0,4.0,110.87
958,"3,56034E+11",PS.4448,TRW,PIVO LD,1,PC,11,"64,16",11,"64,16",11,"64,16",33.0,64.16
959,"3,56034E+11",PS.4446,TRW,PIVO SUSPENS4O DI4NTEIR4,1,PC,11,"45,82",11,"45,41",11,"45,82",11.0,45.41
960,"3,56034E+11",PS.4405,TRW,PIVO,1,PC,11,"54,44",,0,11,"54,44",22.0,54.44
961,"3,56034E+11",J11J1255,TRW,"PIVO INFERIOR LD/LE FURO 10,5MM",1,PC,11,"73,54",11,"74,85",11,"73,54",22.0,73.54
962,"3,56035E+11",JRM634,TRW,MEC4NISMO DIREC4O MEC4NIC4 C/4XI4L S/TERM,1,PC,4,"774,15",4,"779,47",11,"774,15",15.0,774.15
963,"3,56035E+11",JRP1383,TRW,MEC4NISMO DIREC4O HIDR4ULIC4 C/4XI4L S/TERM,1,PC,4,"1473,09",11,"1473,09",11,"1473,09",26.0,1473.09
964,"3,56035E+11",JRM629,TRW,MEC4NISMO DIREC4O ELETRIC4,1,PC,4,"840,69",4,"841,83",4,"841,83",4.0,840.69
965,"3,56035E+11",JRM632,TRW,MEC4NISMO DIREC4O ELETRIC4 S/TERMIN4L,1,PC,4,"856,71",4,"856,71",11,"856,71",19.0,856.71
966,"3,56035E+11",JRM642,TRW,MEC4NISMO DIREC4O ELETRIC4 S/TERMIN4L,1,PC,4,"1100,81",4,"1100,81",4,"1100,81",12.0,1100.81
967,"3,56035E+11",JRM660,TRW,MEC4NISMO DIREC4O ELETRIC4 S/TERMIN4L,1,PC,11,"973,99",11,"973,99",,0,22.0,973.99
968,"3,56035E+11",JRM668,TRW,MEC4NISMO DIREC4O ELETRIC4 S/TERMIN4L,1,PC,11,"967,82",,0,,0,11.0,967.82
969,"3,56036E+11",32826022S,TRW,11R4CO 4UXILI4R DIREC4O,1,PC,11,"192,75",,0,,0,11.0,192.75
970,"3,56038E+11",JPR1059,TRW,11OM114 DIREC4O HIDR4ULIC4,1,PC,4,"672,2",4,"640,76",4,"690,85",4.0,640.76
971,"3,56038E+11",JPR1041,TRW,11OM114 DIREC4O HIDR4ULIC4,1,PC,4,690,4,"715,54",4,"715,54",4.0,690.0
972,"3,56038E+11",JPR1129,TRW,11OM114 DE DIREC4O HIDR4ULIC4,1,PC,4,"864,65",11,"864,65",,0,15.0,864.65
973,"3,69021E+11",4L648,IM4,CU11O ROD4 DI4NT.S/ROL4MENTO 22 DENTES,1,PC,4,"77,46",4,"77,46",4,"77,46",12.0,77.46
974,"3,69021E+11",4L507,IM4,CU11O ROD4 DI4NT.C/ROL4M. 5FUROS 27DENTES,1,PC,11,"388,56",4,"388,56",4,"408,92",15.0,388.56
975,"3,69021E+11",4L610,IM4,CU11O DI4NTEIRO,1,PC,4,"77,74",4,"73,88",4,"77,74",4.0,73.88
976,"3,69021E+11",4L986,IM4,CU11O ROD4 DI4NTEIRO C/M4NC4L/ROL4MENTO,1,PC,4,"425,88",4,"373,79",4,"428,21",4.0,373.79
977,"3,69021E+11",4L893,IM4,CU11O ROD4 DI4NTEIR4 FORJ4DO,1,PC,11,"127,87",11,"127,87",4,"127,87",26.0,127.87
978,"3,69021E+11",4L623,IM4,CU11O ROD4 TR4S.C/ROL4M.FURO 42MM,1,PC,11,"296,98",11,"296,98",11,"296,98",33.0,296.98
979,"3,69021E+11",4L783,IM4,CU11O ROD4 DI4NTEIR4 C/ROL4M. 5 FUROS 36 DENTES,1,PC,4,"413,71",4,"413,71",4,"413,71",12.0,413.71
