,Price,Price,Price,Price,Price,Price,Price,Price,Price,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,sum_min_quantity
supplier,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,
key,,,,,,,,,,,,,,,,,,,
axios0210733,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
axios0210750,,,,,0.0,0.0,,,,,,,,1.0,1.0,,,,1.0
axios0210752,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
axios0210758,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios0210759,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
axios0210851,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios0210887,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios0210907,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios0210908,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
axios0211127,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
axios0211128,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
axios0211148,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios0211149,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios0211150,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios0211341,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios0211631,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
axios0211696,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
axios0211697,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
axios0212760,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
axios0212765,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
axios0221245,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios0221280,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
axios0221403,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
axios0221505,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
axios0221547,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
axios0431688,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios0434048,,,,,0.0,0.0,,,,,,,,2.0,1.0,,,,1.0
axios0440830,0.0,,,,,0.0,,,,5.0,,,,,1.0,,,,1.0
axios0440833,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
axios0440840,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
axios0440878,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
axios0440879,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
axios0441130,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
axios0441140,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
axios0441141,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
axios0441222,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
axios0441490,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
axios0441654,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
axios0441656,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
axios0442612,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
axios0442613,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
axios0442615,0.0,,,,,0.0,,,,5.0,,,,,1.0,,,,1.0
axios0442616,0.0,,,,,0.0,,,,7.0,,,,,1.0,,,,1.0
axios0442618,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
axios0442626,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
axios0442628,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
axios0442754,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
axios5115445,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios5211887,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios5211897,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios5215347,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios5312124,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
axios5312125,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
axios5312128,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
axios5312159,0.0,,,,,0.0,,,,11.0,,,,,1.0,,,,1.0
axios5312161,,,,,0.0,0.0,,,,,,,,2.0,1.0,,,,1.0
axios5312178,,,,,0.0,0.0,,,,,,,,1.0,1.0,,,,1.0
axios5312849,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
axios5412740,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
axios5445500,,,,,0.0,0.0,,,,,,,,6.0,1.0,,,,1.0
axioslt90074,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
bosch0986ah0700,0.0,,,,,,,,0.0,2.0,,,,,,,,3.0,2.0
bosch1234332215,0.0,,,,,,,,0.0,7.0,,,,,,,,3.0,3.0
bosch1234332300,0.0,,,,,,,,0.0,18.0,,,,,,,,3.0,3.0
bosch1986ae0008,0.0,,,,,,,,0.0,4.0,,,,,,,,9.0,4.0
bosch1986ae0009,0.0,,,,,,,,0.0,2.0,,,,,,,,54.0,2.0
bosch9231081331,0.0,,,,,,,,0.0,2.0,,,,,,,,9.0,2.0
bosch9231086056,0.0,,,,,,,,0.0,3.0,,,,,,,,3.0,3.0
bosch9231086370,0.0,,,,,,,,0.0,3.0,,,,,,,,1.0,1.0
bosch9231087677,0.0,,,,,,,,0.0,8.0,,,,,,,,7.0,7.0
bosch9232081442,0.0,,,,,,,,0.0,9.0,,,,,,,,4.0,4.0
bosch9295080042,0.0,,,,,,,,0.0,1.0,,,,,,,,1.0,1.0
bosch9295080047,0.0,,,,,,,,0.0,3.0,,,,,,,,1.0,1.0
boschf00099c012,0.0,,,,,,,,0.0,4.0,,,,,,,,10.0,4.0
boschf00099c058,0.0,,,,,,,,0.0,1.0,,,,,,,,2.0,1.0
boschf00099c081,0.0,,,,,,,,0.0,4.0,,,,,,,,1.0,1.0
boschf00099c082,0.0,,,,,,,,0.0,2.0,,,,,,,,4.0,2.0
boschf00099c084,0.0,,,,,,,,0.0,2.0,,,,,,,,1.0,1.0
boschf00099c125,0.0,,,,,,,,0.0,2.0,,,,,,,,3.0,2.0
boschf00099c130,0.0,,,,,,,,0.0,5.0,,,,,,,,3.0,3.0
boschf00099c146,0.0,,,,,,,,0.0,5.0,,,,,,,,2.0,2.0
boschf00099c599,0.0,,,,,,,,0.0,3.0,,,,,,,,1.0,1.0
boschf00099c612,0.0,,,,,,,,0.0,5.0,,,,,,,,5.0,5.0
boschf000rs0102,0.0,,,,,,,,0.0,2.0,,,,,,,,14.0,2.0
boschf000rs0103,0.0,,,,,,,,0.0,2.0,,,,,,,,14.0,2.0
boschf000te0103,0.0,,,,,,,,0.0,7.0,,,,,,,,1.0,1.0
boschf000te159a,0.0,,,,,,,,0.0,40.0,,,,,,,,3.0,3.0
boschf000zs0103,0.0,,,,,,,,0.0,2.0,,,,,,,,3.0,2.0
boschf000zs0105,0.0,,,,,,,,0.0,4.0,,,,,,,,1.0,1.0
boschf000zs0217,0.0,,,,,,,,0.0,3.0,,,,,,,,1.0,1.0
boschf000zs0235,0.0,,,,,,,,0.0,1.0,,,,,,,,1.0,1.0
boschf00m123317,0.0,,,,,,,,0.0,1.0,,,,,,,,3.0,1.0
boschf00m146900,0.0,,,,,,,,0.0,2.0,,,,,,,,96.0,2.0
boschf00ma45217,0.0,,,,,,,,0.0,2.0,,,,,,,,2.0,2.0
boschwr91,0.0,,,,,,,,0.0,2.0,,,,,,,,236.0,2.0
branilbn002bap,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
brasmeck10302jc,0.0,,,51.85,,,,,,1.0,,,4.0,,,,,,1.0
brasmeck10453jv,0.0,,,19.91,,,,,,7.0,,,5.0,,,,,,7.0
brasmeck20081ch,0.0,,,15.85,,,,,,3.0,,,11.0,,,,,,3.0
brasmeck20137je,0.0,,,8.1,,,,,,1.0,,,45.0,,,,,,1.0
brasmeck20168je,0.0,,,10.02,,,,,,8.0,,,15.0,,,,,,8.0
brasmeck20405jc,0.0,,,14.6,,,,,,3.0,,,27.0,,,,,,3.0
brasmeck20406jc,0.0,,,9.85,,,,,,5.0,,,62.0,,,,,,5.0
brasmeck20465jc,0.0,,,23.21,,,,,,1.0,,,5.0,,,,,,1.0
brasmeck30152je,0.0,,,5.44,,,,,,1.0,,,118.0,,,,,,1.0
brasmeck30180je,0.0,,,3.41,,,,,,4.0,,,45.0,,,,,,4.0
brasmeck30326,0.0,,,1.15,,,,,,3.0,,,100.0,,,,,,3.0
brasmeck30352je,0.0,,,7.47,,,,,,4.0,,,5.0,,,,,,4.0
brasmeck30399jc,0.0,,,5.06,,,,,,3.0,,,43.0,,,,,,3.0
brasmeck40303je,0.0,,,10.54,,,,,,2.0,,,9.0,,,,,,2.0
brasmeck40346je,0.0,,,8.73,,,,,,3.0,,,5.0,,,,,,3.0
brasmeck40403jc,0.0,,,10.65,,,,,,2.0,,,6.0,,,,,,2.0
brasmeck40574jc,0.0,,,4.42,,,,,,3.0,,,20.0,,,,,,3.0
brim024,,,,,0.0,0.0,,,,,,,,2.0,1.0,,,,1.0
brim219,,,,,0.0,0.0,,,,,,,,4.0,1.0,,,,1.0
brim592,,,,,0.0,0.0,,,,,,,,5.0,1.0,,,,1.0
brim593,,,,,0.0,0.0,,,,,,,,1.0,1.0,,,,1.0
cauplas13084,,,,13.59,,0.0,,,,,,,2.0,,1.0,,,,1.0
cauplas13130,,,,56.69,,0.0,,,,,,,2.0,,1.0,,,,1.0
cauplas13236,,,,37.86,,0.0,,,,,,,3.0,,1.0,,,,1.0
cauplas2403,,,,52.43,,0.0,,,,,,,1.0,,1.0,,,,1.0
cauplas3349,,,,74.74,,0.0,,,,,,,1.0,,1.0,,,,1.0
cauplas3432,,,,46.13,,0.0,,,,,,,1.0,,1.0,,,,1.0
cauplas4019,,,,38.75,,0.0,,,,,,,2.0,,1.0,,,,1.0
cauplas4373,,,,13.41,,0.0,,,,,,,1.0,,1.0,,,,1.0
cauplas4457,,,,26.23,,0.0,,,,,,,3.0,,1.0,,,,1.0
cauplas4709,,,,46.57,,0.0,,,,,,,5.0,,1.0,,,,1.0
cauplas4849,,,,14.65,,0.0,,,,,,,5.0,,1.0,,,,1.0
cauplas5410,,,,76.11,,0.0,,,,,,,4.0,,1.0,,,,1.0
cauplas5629,,,,56.3,,0.0,,,,,,,1.0,,1.0,,,,1.0
cauplas5631,,,,21.07,,0.0,,,,,,,3.0,,1.0,,,,1.0
cauplas5659,,,,33.59,,0.0,,,,,,,12.0,,1.0,,,,1.0
cauplas5698,,,,21.02,,0.0,,,,,,,5.0,,1.0,,,,1.0
cauplas6456,,,,248.77,,0.0,,,,,,,1.0,,1.0,,,,1.0
cauplas6502,,,,179.06,,0.0,,,,,,,5.0,,1.0,,,,1.0
cauplas6776,,,,216.71,,0.0,,,,,,,2.0,,1.0,,,,1.0
cauplas6781,,,,33.33,,0.0,,,,,,,3.0,,1.0,,,,1.0
cauplas7460,,,,40.59,,0.0,,,,,,,3.0,,1.0,,,,1.0
cauplas7461,,,,46.16,,0.0,,,,,,,3.0,,1.0,,,,1.0
cauplas8447,,,,21.63,,0.0,,,,,,,11.0,,1.0,,,,1.0
cauplas8451,,,,189.99,,0.0,,,,,,,1.0,,1.0,,,,1.0
cauplas8684,,,,55.27,,0.0,,,,,,,1.0,,1.0,,,,1.0
cauplas8690,,,,100.64,,0.0,,,,,,,3.0,,1.0,,,,1.0
cauplas903765,,,,13.63,,0.0,,,,,,,31.0,,1.0,,,,1.0
cauplas904215,,,,9.87,,0.0,,,,,,,95.0,,1.0,,,,1.0
cauplas904323,,,,7.42,,0.0,,,,,,,5.0,,1.0,,,,1.0
cauplas904500,,,,20.16,,0.0,,,,,,,54.0,,1.0,,,,1.0
cauplas904502,,,,11.1,,0.0,,,,,,,28.0,,1.0,,,,1.0
cauplas904642,,,,11.85,,0.0,,,,,,,50.0,,1.0,,,,1.0
cauplas904735,,,,11.85,,0.0,,,,,,,31.0,,1.0,,,,1.0
cauplas905401,,,,5.15,,0.0,,,,,,,2.0,,1.0,,,,1.0
cauplas905495,,,,9.07,,0.0,,,,,,,17.0,,1.0,,,,1.0
cauplas907545,,,,15.83,,0.0,,,,,,,7.0,,1.0,,,,1.0
cauplas908343,,,,19.42,,0.0,,,,,,,32.0,,1.0,,,,1.0
cauplas908385,,,,5.78,,0.0,,,,,,,8.0,,1.0,,,,1.0
cauplas908421,,,,50.22,,0.0,,,,,,,8.0,,1.0,,,,1.0
cauplas908453,,,,28.15,,0.0,,,,,,,11.0,,1.0,,,,1.0
cauplas913384,,,,10.22,,0.0,,,,,,,4.0,,1.0,,,,1.0
cauplas9476,,,,103.65,,0.0,,,,,,,4.0,,1.0,,,,1.0
cauplas9676,,,,63.7,,0.0,,,,,,,10.0,,1.0,,,,1.0
ceccarelli101,,,,11.91,,0.0,,,,,,,34.0,,1.0,,,,1.0
ceccarelli102,,,,10.32,,0.0,,,,,,,59.0,,1.0,,,,1.0
ceccarelli104,,,,10.32,,0.0,,,,,,,24.0,,1.0,,,,1.0
ceccarelli105,,,,6.57,,0.0,,,,,,,19.0,,1.0,,,,1.0
ceccarelli106,,,,13.19,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli107,,,,20.38,,0.0,,,,,,,11.0,,1.0,,,,1.0
ceccarelli110,,,,10.75,,0.0,,,,,,,10.0,,1.0,,,,1.0
ceccarelli111,,,,12.65,,0.0,,,,,,,24.0,,1.0,,,,1.0
ceccarelli112,,,,15.41,,0.0,,,,,,,12.0,,1.0,,,,1.0
ceccarelli113,,,,11.95,,0.0,,,,,,,6.0,,1.0,,,,1.0
ceccarelli115,,,,15.36,,0.0,,,,,,,6.0,,1.0,,,,1.0
ceccarelli119,,,,19.22,,0.0,,,,,,,25.0,,1.0,,,,1.0
ceccarelli120,,,,17.63,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli121,,,,17.63,,0.0,,,,,,,10.0,,1.0,,,,1.0
ceccarelli139,,,,13.54,,0.0,,,,,,,38.0,,1.0,,,,1.0
ceccarelli142,,,,17.64,,0.0,,,,,,,2.0,,1.0,,,,1.0
ceccarelli143,,,,13.32,,0.0,,,,,,,20.0,,1.0,,,,1.0
ceccarelli204,,,,36.3,,0.0,,,,,,,2.0,,1.0,,,,1.0
ceccarelli205,,,,36.3,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli206,,,,14.5,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli207,,,,14.38,,0.0,,,,,,,20.0,,1.0,,,,1.0
ceccarelli208,,,,25.6,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli210,,,,21.58,,0.0,,,,,,,89.0,,1.0,,,,1.0
ceccarelli2101,,,,13.77,,0.0,,,,,,,7.0,,1.0,,,,1.0
ceccarelli2102,,,,14.26,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli2103,,,,18.11,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli2104,,,,18.11,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli2105,,,,16.51,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli2106,,,,16.51,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli2111,,,,18.44,,0.0,,,,,,,18.0,,1.0,,,,1.0
ceccarelli2112,,,,18.44,,0.0,,,,,,,2.0,,1.0,,,,1.0
ceccarelli212,,,,27.72,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli213,,,,10.08,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli214,,,,10.08,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli215,,,,14.15,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli216,,,,5.91,,0.0,,,,,,,26.0,,1.0,,,,1.0
ceccarelli217,,,,32.28,,0.0,,,,,,,5.0,,1.0,,,,1.0
ceccarelli218,,,,32.28,,0.0,,,,,,,11.0,,1.0,,,,1.0
ceccarelli221,,,,47.39,,0.0,,,,,,,11.0,,1.0,,,,1.0
ceccarelli226,,,,19.21,,0.0,,,,,,,13.0,,1.0,,,,1.0
ceccarelli231,,,,5.34,,0.0,,,,,,,10.0,,1.0,,,,1.0
ceccarelli235,,,,29.6,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli236,,,,28.6,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli241,,,,19.47,,0.0,,,,,,,6.0,,1.0,,,,1.0
ceccarelli242,,,,24.55,,0.0,,,,,,,6.0,,1.0,,,,1.0
ceccarelli243,,,,24.55,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli246,,,,12.14,,0.0,,,,,,,26.0,,1.0,,,,1.0
ceccarelli247,,,,15.39,,0.0,,,,,,,159.0,,1.0,,,,1.0
ceccarelli248,,,,11.97,,0.0,,,,,,,9.0,,1.0,,,,1.0
ceccarelli249,,,,12.07,,0.0,,,,,,,6.0,,1.0,,,,1.0
ceccarelli250,,,,26.34,,0.0,,,,,,,25.0,,1.0,,,,1.0
ceccarelli251,,,,26.34,,0.0,,,,,,,30.0,,1.0,,,,1.0
ceccarelli253,,,,25.86,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli254,,,,25.86,,0.0,,,,,,,2.0,,1.0,,,,1.0
ceccarelli266,,,,34.08,,0.0,,,,,,,11.0,,1.0,,,,1.0
ceccarelli267,,,,34.08,,0.0,,,,,,,8.0,,1.0,,,,1.0
ceccarelli268,,,,8.82,,0.0,,,,,,,60.0,,1.0,,,,1.0
ceccarelli273,,,,29.66,,0.0,,,,,,,5.0,,1.0,,,,1.0
ceccarelli281,,,,11.3,,0.0,,,,,,,29.0,,1.0,,,,1.0
ceccarelli282,,,,41.19,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli283,,,,39.49,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli285,,,,15.96,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli286,,,,5.85,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli287,,,,10.69,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli288,,,,22.22,,0.0,,,,,,,11.0,,1.0,,,,1.0
ceccarelli289,,,,22.22,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli291,,,,31.95,,0.0,,,,,,,5.0,,1.0,,,,1.0
ceccarelli292,,,,13.08,,0.0,,,,,,,5.0,,1.0,,,,1.0
ceccarelli301,,,,33.94,,0.0,,,,,,,10.0,,1.0,,,,1.0
ceccarelli302,,,,16.0,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli303,,,,11.68,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli305,,,,10.47,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli306,,,,10.47,,0.0,,,,,,,2.0,,1.0,,,,1.0
ceccarelli307,,,,20.41,,0.0,,,,,,,5.0,,1.0,,,,1.0
ceccarelli308,,,,20.17,,0.0,,,,,,,5.0,,1.0,,,,1.0
ceccarelli309,,,,20.17,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli310,,,,19.34,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli3101,,,,16.59,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli311,,,,19.67,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli312,,,,35.19,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli320,,,,34.64,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli321,,,,34.64,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli324,,,,17.74,,0.0,,,,,,,20.0,,1.0,,,,1.0
ceccarelli325,,,,23.86,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli326,,,,6.01,,0.0,,,,,,,22.0,,1.0,,,,1.0
ceccarelli336,,,,14.5,,0.0,,,,,,,10.0,,1.0,,,,1.0
ceccarelli337,,,,71.12,,0.0,,,,,,,14.0,,1.0,,,,1.0
ceccarelli338,,,,71.12,,0.0,,,,,,,5.0,,1.0,,,,1.0
ceccarelli339,,,,25.34,,0.0,,,,,,,5.0,,1.0,,,,1.0
ceccarelli340,,,,25.34,,0.0,,,,,,,5.0,,1.0,,,,1.0
ceccarelli342,,,,98.96,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli345,,,,21.47,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli349,,,,19.53,,0.0,,,,,,,2.0,,1.0,,,,1.0
ceccarelli352,,,,77.08,,0.0,,,,,,,2.0,,1.0,,,,1.0
ceccarelli353,,,,77.08,,0.0,,,,,,,10.0,,1.0,,,,1.0
ceccarelli355,,,,27.61,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli356,,,,21.82,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli357,,,,18.77,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli402,,,,14.97,,0.0,,,,,,,11.0,,1.0,,,,1.0
ceccarelli405,,,,11.57,,0.0,,,,,,,28.0,,1.0,,,,1.0
ceccarelli407,,,,11.65,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli408,,,,12.05,,0.0,,,,,,,39.0,,1.0,,,,1.0
ceccarelli409,,,,43.46,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli410,,,,58.64,,0.0,,,,,,,26.0,,1.0,,,,1.0
ceccarelli411,,,,58.64,,0.0,,,,,,,67.0,,1.0,,,,1.0
ceccarelli414,,,,25.48,,0.0,,,,,,,21.0,,1.0,,,,1.0
ceccarelli415,,,,25.48,,0.0,,,,,,,30.0,,1.0,,,,1.0
ceccarelli416,,,,95.83,,0.0,,,,,,,11.0,,1.0,,,,1.0
ceccarelli417,,,,96.1,,0.0,,,,,,,21.0,,1.0,,,,1.0
ceccarelli418,,,,83.8,,0.0,,,,,,,31.0,,1.0,,,,1.0
ceccarelli419,,,,83.8,,0.0,,,,,,,34.0,,1.0,,,,1.0
ceccarelli420,,,,10.05,,0.0,,,,,,,6.0,,1.0,,,,1.0
ceccarelli421,,,,10.19,,0.0,,,,,,,3.0,,1.0,,,,1.0
ceccarelli422,,,,11.24,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli423,,,,22.29,,0.0,,,,,,,2.0,,1.0,,,,1.0
ceccarelli424,,,,22.29,,0.0,,,,,,,5.0,,1.0,,,,1.0
ceccarelli425,,,,11.97,,0.0,,,,,,,10.0,,1.0,,,,1.0
ceccarelli426,,,,6.01,,0.0,,,,,,,10.0,,1.0,,,,1.0
ceccarelli428,,,,7.43,,0.0,,,,,,,9.0,,1.0,,,,1.0
ceccarelli429,,,,19.34,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli430,,,,6.47,,0.0,,,,,,,12.0,,1.0,,,,1.0
ceccarelli431,,,,6.36,,0.0,,,,,,,7.0,,1.0,,,,1.0
ceccarelli720,,,,21.78,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli721,,,,21.78,,0.0,,,,,,,7.0,,1.0,,,,1.0
ceccarelli756,,,,27.73,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli758,,,,17.94,,0.0,,,,,,,4.0,,1.0,,,,1.0
ceccarelli760,,,,34.27,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli770,,,,11.51,,0.0,,,,,,,12.0,,1.0,,,,1.0
ceccarelli771,,,,18.42,,0.0,,,,,,,2.0,,1.0,,,,1.0
ceccarelli772,,,,18.42,,0.0,,,,,,,1.0,,1.0,,,,1.0
ceccarelli775,,,,18.78,,0.0,,,,,,,1.0,,1.0,,,,1.0
contitechct1002,0.0,,,,,,27.38,,,2.0,,,,,,26.0,,,2.0
contitechct1003,0.0,,,,,,126.51,,,3.0,,,,,,15.0,,,3.0
contitechct1013,0.0,,,,,,75.89,,,3.0,,,,,,33.0,,,3.0
contitechct1045,0.0,,,,,,68.59,,,3.0,,,,,,11.0,,,3.0
contitechct1049,0.0,,,,,,60.11,,,15.0,,,,,,33.0,,,15.0
contitechct1065,0.0,,,,,,147.72,,,4.0,,,,,,11.0,,,4.0
contitechct1067,0.0,,,,,,123.41,,,2.0,,,,,,11.0,,,2.0
contitechct1077,0.0,,,,,,149.16,,,2.0,,,,,,22.0,,,2.0
contitechct1082,0.0,,,,,,135.84,,,3.0,,,,,,22.0,,,3.0
contitechct1089,0.0,,,,,,85.66,,,1.0,,,,,,33.0,,,1.0
contitechct1107,0.0,,,,,,56.43,,,2.0,,,,,,22.0,,,2.0
contitechct1185,0.0,,,,,,64.46,,,2.0,,,,,,33.0,,,2.0
contitechct453,0.0,,,,,,56.13,,,21.0,,,,,,33.0,,,21.0
contitechct462,0.0,,,,,,75.47,,,5.0,,,,,,19.0,,,5.0
contitechct488,0.0,,,,,,64.5,,,31.0,,,,,,22.0,,,31.0
contitechct513,0.0,,,,,,57.06,,,1.0,,,,,,11.0,,,1.0
contitechct517,0.0,,,,,,147.91,,,2.0,,,,,,22.0,,,2.0
contitechct605,0.0,,,,,,33.1,,,2.0,,,,,,22.0,,,2.0
contitechct608,0.0,,,,,,42.69,,,1.0,,,,,,22.0,,,1.0
contitechct626,0.0,,,,,,31.42,,,3.0,,,,,,33.0,,,3.0
contitechct630,0.0,,,,,,101.06,,,3.0,,,,,,15.0,,,3.0
contitechct637,0.0,,,,,,28.77,,,2.0,,,,,,26.0,,,2.0
contitechct650,0.0,,,,,,30.94,,,1.0,,,,,,33.0,,,1.0
contitechct718,0.0,,,,,,45.51,,,6.0,,,,,,11.0,,,6.0
contitechct720,0.0,,,,,,24.41,,,6.0,,,,,,11.0,,,6.0
contitechct728,0.0,,,,,,74.62,,,2.0,,,,,,11.0,,,2.0
contitechct846,0.0,,,,,,36.96,,,1.0,,,,,,11.0,,,1.0
contitechct848,0.0,,,,,,41.91,,,6.0,,,,,,33.0,,,6.0
contitechct850,0.0,,,,,,113.76,,,2.0,,,,,,26.0,,,2.0
contitechct863,0.0,,,,,,87.12,,,2.0,,,,,,4.0,,,2.0
contitechct866,0.0,,,,,,62.39,,,6.0,,,,,,26.0,,,6.0
contitechct870,0.0,,,,,,108.52,,,2.0,,,,,,4.0,,,2.0
contitechct873,0.0,,,,,,90.95,,,1.0,,,,,,22.0,,,1.0
contitechct874,0.0,,,,,,50.82,,,33.0,,,,,,22.0,,,33.0
contitechct877,0.0,,,,,,94.85,,,3.0,,,,,,11.0,,,3.0
contitechct879,0.0,,,,,,95.51,,,3.0,,,,,,33.0,,,3.0
contitechct907,0.0,,,,,,109.98,,,7.0,,,,,,33.0,,,7.0
contitechct908,0.0,,,,,,97.09,,,3.0,,,,,,22.0,,,3.0
contitechct921,0.0,,,,,,111.62,,,3.0,,,,,,4.0,,,3.0
contitechct924,0.0,,,,,,136.05,,,4.0,,,,,,4.0,,,4.0
contitechct931,0.0,,,,,,118.69,,,1.0,,,,,,8.0,,,1.0
contitechct937,0.0,,,,,,96.02,,,3.0,,,,,,33.0,,,3.0
contitechct952,0.0,,,,,,126.67,,,2.0,,,,,,15.0,,,2.0
