,Price,Price,Price,Price,Price,Price,Price,Price,Price,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,sum_min_quantity
supplier,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,
key,,,,,,,,,,,,,,,,,,,
iks1511,,,,19.22,,20.79,,,,,,,13.0,,0.0,,,,13.0
iks1514,,,,18.15,,19.94,,,,,,,20.0,,0.0,,,,20.0
iks1515,,,,10.89,,11.79,,,,,,,2.0,,0.0,,,,2.0
iks1516,,,,10.79,,11.68,,,,,,,1.0,,0.0,,,,1.0
iks1518,,,,10.32,,11.35,,,,,,,3.0,,0.0,,,,3.0
iks1519,,,,10.25,,11.28,,,,,,,8.0,,0.0,,,,8.0
iks1520,,,,8.67,,9.76,,,,,,,6.0,,0.0,,,,6.0
iks1525,,,,36.18,,39.74,,,,,,,2.0,,0.0,,,,2.0
iks1526,,,,27.69,,30.67,,,,,,,3.0,,0.0,,,,3.0
iks1602,,,,4.75,,5.22,,,,,,,1.0,,0.0,,,,1.0
iks1704,,,,45.15,,50.8,,,,,,,3.0,,0.0,,,,3.0
iks1705,,,,35.01,,37.87,,,,,,,2.0,,0.0,,,,2.0
iks1801,,,,20.54,,22.66,,,,,,,8.0,,0.0,,,,8.0
iks1802,,,,20.23,,22.33,,,,,,,3.0,,0.0,,,,3.0
iks1905,,,,209.95,,227.13,,,,,,,1.0,,0.0,,,,1.0
iks1906,,,,197.27,,217.66,,,,,,,1.0,,0.0,,,,1.0
iks1913,,,,277.09,,299.75,,,,,,,2.0,,0.0,,,,2.0
iks1918,,,,288.92,,331.54,,,,,,,1.0,,0.0,,,,1.0
iks2103,,,,21.35,,23.55,,,,,,,4.0,,0.0,,,,4.0
iks2104,,,,28.57,,32.02,,,,,,,14.0,,0.0,,,,14.0
iks2105,,,,25.42,,28.06,,,,,,,6.0,,0.0,,,,6.0
iks2107,,,,30.68,,34.37,,,,,,,6.0,,0.0,,,,6.0
iks2108,,,,19.09,,21.38,,,,,,,3.0,,0.0,,,,3.0
iks2113,,,,24.65,,27.62,,,,,,,3.0,,0.0,,,,3.0
iks2114,,,,25.15,,28.19,,,,,,,2.0,,0.0,,,,2.0
iks2115,,,,23.56,,26.4,,,,,,,1.0,,0.0,,,,1.0
iks2121,,,,42.95,,48.12,,,,,,,2.0,,0.0,,,,2.0
iks2123,,,,38.25,,42.86,,,,,,,2.0,,0.0,,,,2.0
iks2135,,,,18.35,,20.55,,,,,,,1.0,,0.0,,,,1.0
iks2137,,,,22.39,,25.09,,,,,,,2.0,,0.0,,,,2.0
iks2138,,,,25.15,,28.18,,,,,,,8.0,,0.0,,,,8.0
iks2139,,,,25.1,,28.13,,,,,,,3.0,,0.0,,,,3.0
iks2141,,,,22.61,,25.35,,,,,,,2.0,,0.0,,,,2.0
iks2203,,,,44.02,,48.55,,,,,,,3.0,,0.0,,,,3.0
iks2205,,,,15.46,,17.06,,,,,,,2.0,,0.0,,,,2.0
iks2206,,,,36.22,,39.96,,,,,,,2.0,,0.0,,,,2.0
iks2210,,,,22.74,,25.09,,,,,,,2.0,,0.0,,,,2.0
iks2212,,,,43.48,,47.98,,,,,,,4.0,,0.0,,,,4.0
iks2213,,,,33.86,,37.34,,,,,,,2.0,,0.0,,,,2.0
iks2214,,,,61.54,,67.89,,,,,,,1.0,,0.0,,,,1.0
iks2223,,,,62.86,,69.34,,,,,,,1.0,,0.0,,,,1.0
iks2226,,,,43.77,,48.31,,,,,,,2.0,,0.0,,,,2.0
iks2235,,,,98.7,,108.9,,,,,,,2.0,,0.0,,,,2.0
iks2238,,,,166.0,,183.16,,,,,,,4.0,,0.0,,,,4.0
iks2240,,,,112.31,,123.91,,,,,,,2.0,,0.0,,,,2.0
iks2241,,,,17.94,,19.8,,,,,,,2.0,,0.0,,,,2.0
iks2242,,,,123.41,,136.16,,,,,,,3.0,,0.0,,,,3.0
iks2243,,,,11.17,,12.33,,,,,,,7.0,,0.0,,,,7.0
iks2262,,,,22.15,,25.42,,,,,,,2.0,,0.0,,,,2.0
iks2266,,,,108.85,,124.91,,,,,,,2.0,,0.0,,,,2.0
iks2270,,,,126.54,,139.63,,,,,,,2.0,,0.0,,,,2.0
iks2271,,,,113.99,,129.76,,,,,,,2.0,,0.0,,,,2.0
iks2272,,,,42.55,,48.43,,,,,,,2.0,,0.0,,,,2.0
iks2302,,,,25.2,,27.79,,,,,,,4.0,,0.0,,,,4.0
iks2303,,,,29.29,,32.32,,,,,,,2.0,,0.0,,,,2.0
iks2304,,,,28.12,,31.04,,,,,,,2.0,,0.0,,,,2.0
iks2305,,,,36.02,,39.74,,,,,,,2.0,,0.0,,,,2.0
iks2306,,,,38.13,,42.08,,,,,,,7.0,,0.0,,,,7.0
iks2309,,,,34.96,,38.58,,,,,,,1.0,,0.0,,,,1.0
iks2310,,,,26.01,,28.69,,,,,,,1.0,,0.0,,,,1.0
iks2311,,,,35.86,,39.56,,,,,,,1.0,,0.0,,,,1.0
iks2312,,,,22.85,,25.21,,,,,,,3.0,,0.0,,,,3.0
iks2402,,,,29.58,,32.65,,,,,,,3.0,,0.0,,,,3.0
iks2403,,,,18.83,,20.78,,,,,,,1.0,,0.0,,,,1.0
iks2417,,,,28.02,,30.92,,,,,,,2.0,,0.0,,,,2.0
iks2435,,,,10.14,,11.17,,,,,,,2.0,,0.0,,,,2.0
iks2504,,,,18.89,,20.43,,,,,,,11.0,,0.0,,,,11.0
iks2508,,,,24.2,,26.17,,,,,,,3.0,,0.0,,,,3.0
iks2509,,,,20.74,,22.42,,,,,,,29.0,,0.0,,,,29.0
iks2510,,,,21.34,,23.1,,,,,,,2.0,,0.0,,,,2.0
iks2511,,,,27.68,,29.96,,,,,,,3.0,,0.0,,,,3.0
iks2517,,,,37.85,,42.23,,,,,,,6.0,,0.0,,,,6.0
iks2518,,,,27.75,,30.95,,,,,,,1.0,,0.0,,,,1.0
iks2519,,,,27.75,,30.95,,,,,,,1.0,,0.0,,,,1.0
iks2520,,,,23.3,,26.02,,,,,,,1.0,,0.0,,,,1.0
iks2522,,,,25.51,,28.48,,,,,,,2.0,,0.0,,,,2.0
iks2523,,,,30.13,,33.08,,,,,,,1.0,,0.0,,,,1.0
iks3101,,,,12.73,,14.04,,,,,,,2.0,,0.0,,,,2.0
iks3102,,,,16.96,,19.31,,,,,,,3.0,,0.0,,,,3.0
iks3103,,,,34.37,,39.12,,,,,,,1.0,,0.0,,,,1.0
iks3104,,,,34.57,,39.35,,,,,,,1.0,,0.0,,,,1.0
iks3105,,,,32.42,,36.91,,,,,,,4.0,,0.0,,,,4.0
iks3106,,,,24.56,,27.95,,,,,,,8.0,,0.0,,,,8.0
iks3107,,,,25.33,,28.84,,,,,,,6.0,,0.0,,,,6.0
iks3110,,,,22.21,,24.52,,,,,,,1.0,,0.0,,,,1.0
iks3113,,,,26.25,,29.89,,,,,,,3.0,,0.0,,,,3.0
iks3119,,,,33.75,,38.43,,,,,,,2.0,,0.0,,,,2.0
iks3120,,,,30.36,,34.55,,,,,,,6.0,,0.0,,,,6.0
iks3123,,,,25.77,,29.33,,,,,,,2.0,,0.0,,,,2.0
iks3124,,,,23.07,,25.46,,,,,,,2.0,,0.0,,,,2.0
iks3127,,,,23.46,,26.71,,,,,,,9.0,,0.0,,,,9.0
iks3128,,,,21.64,,24.63,,,,,,,6.0,,0.0,,,,6.0
iks3134,,,,25.25,,28.73,,,,,,,3.0,,0.0,,,,3.0
iks3201,,,,49.34,,54.43,,,,,,,2.0,,0.0,,,,2.0
iks3202,,,,66.72,,73.62,,,,,,,3.0,,0.0,,,,3.0
iks3203,,,,64.15,,73.62,,,,,,,12.0,,0.0,,,,12.0
iks3204,,,,73.12,,80.67,,,,,,,8.0,,0.0,,,,8.0
iks3210,,,,47.23,,52.11,,,,,,,4.0,,0.0,,,,4.0
iks3211,,,,48.14,,53.13,,,,,,,2.0,,0.0,,,,2.0
iks3212,,,,46.38,,51.19,,,,,,,1.0,,0.0,,,,1.0
iks3213,,,,48.09,,53.07,,,,,,,2.0,,0.0,,,,2.0
iks3214,,,,37.53,,41.41,,,,,,,2.0,,0.0,,,,2.0
iks3218,,,,68.25,,78.32,,,,,,,15.0,,0.0,,,,15.0
iks3220,,,,44.23,,48.79,,,,,,,2.0,,0.0,,,,2.0
iks3227,,,,38.73,,42.74,,,,,,,1.0,,0.0,,,,1.0
iks3228,,,,41.65,,45.95,,,,,,,5.0,,0.0,,,,5.0
iks3229,,,,64.15,,73.62,,,,,,,4.0,,0.0,,,,4.0
iks3233,,,,67.64,,74.65,,,,,,,4.0,,0.0,,,,4.0
iks3234,,,,67.64,,74.65,,,,,,,4.0,,0.0,,,,4.0
iks3235,,,,82.41,,90.94,,,,,,,1.0,,0.0,,,,1.0
iks3238,,,,102.55,,113.15,,,,,,,1.0,,0.0,,,,1.0
iks3239,,,,81.32,,91.15,,,,,,,1.0,,0.0,,,,1.0
iks3240,,,,70.68,,77.99,,,,,,,3.0,,0.0,,,,3.0
iks3241,,,,92.91,,102.53,,,,,,,4.0,,0.0,,,,4.0
iks3245,,,,55.94,,61.71,,,,,,,4.0,,0.0,,,,4.0
iks3248,,,,63.37,,69.92,,,,,,,1.0,,0.0,,,,1.0
iks3256,,,,57.15,,63.06,,,,,,,3.0,,0.0,,,,3.0
iks3258,,,,40.71,,46.72,,,,,,,18.0,,0.0,,,,18.0
iks3259,,,,53.77,,61.7,,,,,,,16.0,,0.0,,,,16.0
iks3262,,,,54.92,,62.01,,,,,,,2.0,,0.0,,,,2.0
iks3264,,,,51.7,,57.05,,,,,,,2.0,,0.0,,,,2.0
iks3265,,,,50.72,,55.97,,,,,,,4.0,,0.0,,,,4.0
iks3267,,,,45.69,,50.42,,,,,,,2.0,,0.0,,,,2.0
iks3272,,,,50.86,,56.11,,,,,,,3.0,,0.0,,,,3.0
iks3273,,,,70.47,,77.76,,,,,,,2.0,,0.0,,,,2.0
iks3274,,,,40.22,,43.28,,,,,,,1.0,,0.0,,,,1.0
iks3275,,,,40.96,,46.62,,,,,,,2.0,,0.0,,,,2.0
iks3302,,,,18.99,,20.95,,,,,,,9.0,,0.0,,,,9.0
iks3303,,,,29.21,,32.23,,,,,,,18.0,,0.0,,,,18.0
iks3304,,,,35.65,,40.92,,,,,,,5.0,,0.0,,,,5.0
iks3305,,,,50.3,,55.48,,,,,,,3.0,,0.0,,,,3.0
iks3307,,,,47.88,,52.9,,,,,,,4.0,,0.0,,,,4.0
iks3308,,,,46.31,,51.1,,,,,,,6.0,,0.0,,,,6.0
iks3309,,,,38.26,,42.21,,,,,,,2.0,,0.0,,,,2.0
iks3310,,,,44.92,,49.55,,,,,,,1.0,,0.0,,,,1.0
iks3311,,,,41.27,,47.35,,,,,,,15.0,,0.0,,,,15.0
iks3312,,,,49.28,,54.37,,,,,,,5.0,,0.0,,,,5.0
iks3315,,,,52.27,,59.99,,,,,,,4.0,,0.0,,,,4.0
iks3316,,,,49.71,,57.05,,,,,,,14.0,,0.0,,,,14.0
iks3317,,,,51.23,,56.51,,,,,,,1.0,,0.0,,,,1.0
iks3318,,,,46.42,,51.23,,,,,,,3.0,,0.0,,,,3.0
iks3319,,,,54.1,,59.69,,,,,,,2.0,,0.0,,,,2.0
iks3321,,,,54.67,,61.73,,,,,,,4.0,,0.0,,,,4.0
iks3324,,,,83.24,,91.86,,,,,,,3.0,,0.0,,,,3.0
iks3325,,,,96.65,,106.65,,,,,,,6.0,,0.0,,,,6.0
iks3326,,,,45.72,,52.46,,,,,,,13.0,,0.0,,,,13.0
iks3327,,,,46.2,,50.98,,,,,,,2.0,,0.0,,,,2.0
iks3328,,,,62.78,,69.27,,,,,,,1.0,,0.0,,,,1.0
iks3330,,,,64.36,,71.02,,,,,,,2.0,,0.0,,,,2.0
iks3331,,,,46.73,,53.63,,,,,,,2.0,,0.0,,,,2.0
iks3334,,,,58.2,,64.21,,,,,,,2.0,,0.0,,,,2.0
iks3403,,,,29.87,,32.97,,,,,,,1.0,,0.0,,,,1.0
iks3404,,,,31.18,,34.41,,,,,,,4.0,,0.0,,,,4.0
iks3407,,,,28.38,,31.3,,,,,,,6.0,,0.0,,,,6.0
iks3410,,,,26.3,,29.02,,,,,,,7.0,,0.0,,,,7.0
iks3415,,,,30.29,,33.41,,,,,,,1.0,,0.0,,,,1.0
iks3501,,,,5.74,,6.3,,,,,,,4.0,,0.0,,,,4.0
iks3502,,,,11.87,,12.85,,,,,,,17.0,,0.0,,,,17.0
iks3506,,,,16.4,,18.3,,,,,,,2.0,,0.0,,,,2.0
iks3507,,,,15.72,,17.54,,,,,,,2.0,,0.0,,,,2.0
iks3519,,,,17.11,,19.1,,,,,,,1.0,,0.0,,,,1.0
iks3521,,,,27.15,,30.31,,,,,,,3.0,,0.0,,,,3.0
iks3523,,,,17.26,,18.21,,,,,,,2.0,,0.0,,,,2.0
iks3702,,,,40.54,,43.85,,,,,,,1.0,,0.0,,,,1.0
iks3704,,,,33.94,,38.17,,,,,,,1.0,,0.0,,,,1.0
iks3802,,,,14.77,,16.29,,,,,,,2.0,,0.0,,,,2.0
iks3814,,,,32.05,,35.35,,,,,,,5.0,,0.0,,,,5.0
iks3815,,,,15.61,,17.23,,,,,,,4.0,,0.0,,,,4.0
iks3817,,,,41.79,,46.11,,,,,,,7.0,,0.0,,,,7.0
iks3905,,,,184.48,,199.56,,,,,,,3.0,,0.0,,,,3.0
iks3911,,,,167.32,,213.56,,,,,,,4.0,,0.0,,,,4.0
iks3925,,,,204.57,,230.14,,,,,,,1.0,,0.0,,,,1.0
iks3940,,,,381.41,,437.68,,,,,,,3.0,,0.0,,,,3.0
iks3943,,,,261.3,,291.63,,,,,,,1.0,,0.0,,,,1.0
iks3944,,,,258.21,,291.63,,,,,,,2.0,,0.0,,,,2.0
iks3945,,,,259.23,,291.63,,,,,,,1.0,,0.0,,,,1.0
iks3946,,,,254.14,,291.63,,,,,,,2.0,,0.0,,,,2.0
iks4101,,,,19.44,,21.96,,,,,,,2.0,,0.0,,,,2.0
iks4102,,,,19.09,,21.05,,,,,,,2.0,,0.0,,,,2.0
iks4104,,,,21.68,,23.92,,,,,,,2.0,,0.0,,,,2.0
iks4105,,,,21.68,,23.92,,,,,,,3.0,,0.0,,,,3.0
iks4106,,,,18.88,,21.15,,,,,,,5.0,,0.0,,,,5.0
iks4107,,,,19.2,,21.53,,,,,,,3.0,,0.0,,,,3.0
iks4108,,,,15.78,,17.68,,,,,,,3.0,,0.0,,,,3.0
iks4111,,,,13.93,,15.63,,,,,,,2.0,,0.0,,,,2.0
iks4115,,,,14.08,,15.78,,,,,,,5.0,,0.0,,,,5.0
iks4118,,,,14.6,,16.36,,,,,,,4.0,,0.0,,,,4.0
iks4119,,,,19.62,,22.0,,,,,,,2.0,,0.0,,,,2.0
iks4129,,,,11.46,,12.66,,,,,,,1.0,,0.0,,,,1.0
iks4135,,,,34.0,,39.0,,,,,,,4.0,,0.0,,,,4.0
iks4136,,,,27.8,,31.9,,,,,,,3.0,,0.0,,,,3.0
iks4144,,,,17.68,,19.81,,,,,,,1.0,,0.0,,,,1.0
iks4148,,,,41.33,,45.6,,,,,,,1.0,,0.0,,,,1.0
iks4161,,,,30.35,,34.83,,,,,,,5.0,,0.0,,,,5.0
iks4178,,,,23.83,,27.36,,,,,,,9.0,,0.0,,,,9.0
iks4179,,,,18.94,,21.72,,,,,,,3.0,,0.0,,,,3.0
iks4184,,,,70.66,,77.97,,,,,,,2.0,,0.0,,,,2.0
iks4201,,,,26.73,,29.49,,,,,,,2.0,,0.0,,,,2.0
iks4208,,,,28.31,,31.23,,,,,,,3.0,,0.0,,,,3.0
iks4209,,,,30.13,,33.26,,,,,,,4.0,,0.0,,,,4.0
iks4210,,,,59.01,,65.12,,,,,,,2.0,,0.0,,,,2.0
iks42101,,,,11.03,,12.17,,,,,,,6.0,,0.0,,,,6.0
iks42102,,,,17.65,,19.48,,,,,,,17.0,,0.0,,,,17.0
iks42109,,,,29.24,,32.27,,,,,,,8.0,,0.0,,,,8.0
iks42112,,,,21.52,,23.75,,,,,,,7.0,,0.0,,,,7.0
iks42118,,,,145.57,,164.43,,,,,,,2.0,,0.0,,,,2.0
iks42119,,,,144.11,,159.02,,,,,,,2.0,,0.0,,,,2.0
iks42120,,,,144.11,,159.02,,,,,,,2.0,,0.0,,,,2.0
iks42122,,,,94.73,,104.52,,,,,,,3.0,,0.0,,,,3.0
iks42124,,,,95.17,,107.48,,,,,,,1.0,,0.0,,,,1.0
iks42125,,,,99.55,,112.43,,,,,,,1.0,,0.0,,,,1.0
iks42128,,,,14.46,,16.47,,,,,,,2.0,,0.0,,,,2.0
iks42131,,,,25.3,,28.81,,,,,,,2.0,,0.0,,,,2.0
iks42132,,,,12.9,,14.68,,,,,,,1.0,,0.0,,,,1.0
iks4218,,,,26.73,,29.49,,,,,,,3.0,,0.0,,,,3.0
iks4220,,,,29.76,,32.84,,,,,,,1.0,,0.0,,,,1.0
iks4221,,,,89.25,,98.48,,,,,,,2.0,,0.0,,,,2.0
iks4222,,,,81.3,,93.28,,,,,,,6.0,,0.0,,,,6.0
iks4225,,,,83.79,,92.46,,,,,,,1.0,,0.0,,,,1.0
iks4228,,,,33.64,,37.11,,,,,,,1.0,,0.0,,,,1.0
iks4229,,,,16.04,,17.68,,,,,,,3.0,,0.0,,,,3.0
iks4231,,,,56.17,,61.98,,,,,,,1.0,,0.0,,,,1.0
iks4262,,,,62.18,,68.61,,,,,,,1.0,,0.0,,,,1.0
iks4267,,,,89.36,,98.6,,,,,,,3.0,,0.0,,,,3.0
iks4283,,,,93.0,,102.64,,,,,,,3.0,,0.0,,,,3.0
iks4285,,,,58.52,,64.56,,,,,,,1.0,,0.0,,,,1.0
iks4286,,,,13.75,,15.17,,,,,,,3.0,,0.0,,,,3.0
iks4287,,,,34.3,,37.83,,,,,,,5.0,,0.0,,,,5.0
iks4288,,,,15.37,,16.95,,,,,,,5.0,,0.0,,,,5.0
iks4289,,,,33.97,,37.47,,,,,,,9.0,,0.0,,,,9.0
iks4290,,,,12.1,,13.34,,,,,,,15.0,,0.0,,,,15.0
iks4291,,,,90.45,,99.8,,,,,,,4.0,,0.0,,,,4.0
iks4293,,,,106.53,,117.54,,,,,,,2.0,,0.0,,,,2.0
iks4294,,,,29.14,,32.16,,,,,,,4.0,,0.0,,,,4.0
iks4302,,,,31.42,,34.67,,,,,,,2.0,,0.0,,,,2.0
iks4303,,,,31.98,,35.28,,,,,,,11.0,,0.0,,,,11.0
iks4304,,,,43.62,,48.12,,,,,,,2.0,,0.0,,,,2.0
iks4306,,,,25.65,,28.3,,,,,,,1.0,,0.0,,,,1.0
iks4307,,,,33.1,,36.52,,,,,,,2.0,,0.0,,,,2.0
iks4316,,,,46.67,,51.48,,,,,,,3.0,,0.0,,,,3.0
iks4317,,,,41.17,,45.42,,,,,,,2.0,,0.0,,,,2.0
iks4318,,,,32.73,,37.55,,,,,,,25.0,,0.0,,,,25.0
iks4319,,,,50.71,,55.97,,,,,,,3.0,,0.0,,,,3.0
iks4325,,,,44.41,,50.96,,,,,,,4.0,,0.0,,,,4.0
iks4402,,,,26.59,,29.33,,,,,,,1.0,,0.0,,,,1.0
iks4403,,,,25.67,,28.3,,,,,,,2.0,,0.0,,,,2.0
iks4405,,,,24.37,,26.87,,,,,,,3.0,,0.0,,,,3.0
iks4406,,,,22.33,,24.63,,,,,,,6.0,,0.0,,,,6.0
iks4408,,,,22.72,,25.05,,,,,,,3.0,,0.0,,,,3.0
iks4415,,,,23.89,,26.36,,,,,,,3.0,,0.0,,,,3.0
iks4420,,,,22.48,,24.81,,,,,,,5.0,,0.0,,,,5.0
iks4421,,,,25.39,,28.0,,,,,,,2.0,,0.0,,,,2.0
iks4423,,,,24.58,,27.76,,,,,,,26.0,,0.0,,,,26.0
iks4424,,,,20.29,,22.38,,,,,,,2.0,,0.0,,,,2.0
iks4427,,,,18.43,,20.83,,,,,,,2.0,,0.0,,,,2.0
iks4438,,,,20.95,,23.12,,,,,,,2.0,,0.0,,,,2.0
iks4450,,,,20.91,,23.06,,,,,,,7.0,,0.0,,,,7.0
iks4507,,,,24.91,,26.94,,,,,,,2.0,,0.0,,,,2.0
iks4508,,,,24.19,,27.22,,,,,,,8.0,,0.0,,,,8.0
iks4515,,,,20.14,,22.66,,,,,,,2.0,,0.0,,,,2.0
iks4516,,,,62.61,,67.74,,,,,,,1.0,,0.0,,,,1.0
iks4520,,,,33.15,,36.71,,,,,,,3.0,,0.0,,,,3.0
iks4521,,,,42.3,,45.76,,,,,,,1.0,,0.0,,,,1.0
iks4522,,,,32.89,,36.71,,,,,,,1.0,,0.0,,,,1.0
iks4523,,,,32.0,,35.7,,,,,,,4.0,,0.0,,,,4.0
iks4524,,,,29.36,,32.27,,,,,,,2.0,,0.0,,,,2.0
iks4901,,,,159.23,,178.89,,,,,,,3.0,,0.0,,,,3.0
iks4902,,,,163.82,,180.76,,,,,,,2.0,,0.0,,,,2.0
iks4903,,,,247.39,,276.11,,,,,,,2.0,,0.0,,,,2.0
iks4913,,,,493.12,,544.08,,,,,,,1.0,,0.0,,,,1.0
iks4914,,,,474.53,,535.95,,,,,,,2.0,,0.0,,,,2.0
iks5103,,,,54.34,,61.34,,,,,,,2.0,,0.0,,,,2.0
iks5210,,,,94.91,,107.19,,,,,,,3.0,,0.0,,,,3.0
iks5211,,,,90.32,,102.0,,,,,,,2.0,,0.0,,,,2.0
iks5231,,,,180.65,,204.05,,,,,,,2.0,,0.0,,,,2.0
iks5232,,,,180.65,,204.05,,,,,,,2.0,,0.0,,,,2.0
iks5237,,,,181.24,,199.96,,,,,,,3.0,,0.0,,,,3.0
iks5238,,,,181.24,,199.96,,,,,,,2.0,,0.0,,,,2.0
iks7101,,,,41.81,,46.14,,,,,,,2.0,,0.0,,,,2.0
iks7102,,,,43.28,,47.73,,,,,,,2.0,,0.0,,,,2.0
iks71135,,,,39.42,,44.5,,,,,,,2.0,,0.0,,,,2.0
iks71136,,,,32.78,,36.74,,,,,,,1.0,,0.0,,,,1.0
iks7242,,,,154.95,,174.99,,,,,,,2.0,,0.0,,,,2.0
iks7249,,,,156.17,,174.99,,,,,,,3.0,,0.0,,,,3.0
iks7262,,,,24.95,,31.22,,,,,,,4.0,,0.0,,,,4.0
iks7265,,,,33.93,,37.43,,,,,,,1.0,,0.0,,,,1.0
iks7266,,,,30.26,,33.38,,,,,,,1.0,,0.0,,,,1.0
iks72715,,,,99.61,,109.92,,,,,,,3.0,,0.0,,,,3.0
iks7361,,,,48.67,,53.72,,,,,,,1.0,,0.0,,,,1.0
iks7362,,,,65.02,,71.76,,,,,,,1.0,,0.0,,,,1.0
iks7363,,,,80.75,,89.09,,,,,,,1.0,,0.0,,,,1.0
iks7364,,,,39.79,,43.91,,,,,,,2.0,,0.0,,,,2.0
iks7366,,,,102.13,,112.69,,,,,,,1.0,,0.0,,,,1.0
iks73701,,,,117.39,,132.58,,,,,,,1.0,,0.0,,,,1.0
iks73702,,,,99.66,,112.55,,,,,,,1.0,,0.0,,,,1.0
iks7386a,,,,75.3,,83.08,,,,,,,3.0,,0.0,,,,3.0
iks75702,,,,87.32,,112.55,,,,,,,1.0,,0.0,,,,1.0
iks7942,,,,394.01,,452.14,,,,,,,2.0,,0.0,,,,2.0
iks8301,,,,53.63,,59.18,,,,,,,2.0,,0.0,,,,2.0
iks9204,,,,150.11,,172.25,,,,,,,4.0,,0.0,,,,4.0
iks9205,,,,150.11,,172.25,,,,,,,5.0,,0.0,,,,5.0
iks9209,,,,43.08,,47.54,,,,,,,1.0,,0.0,,,,1.0
iks9212,,,,42.53,,46.92,,,,,,,1.0,,0.0,,,,1.0
iks9213,,,,161.71,,185.56,,,,,,,2.0,,0.0,,,,2.0
iks9214,,,,161.71,,185.56,,,,,,,2.0,,0.0,,,,2.0
imaal01,93.0,61.91,,,,96.89,,,,0.0,1.0,,,,0.0,,,,1.0
imaal03,,13.58,,,,22.78,,,,,1.0,,,,0.0,,,,1.0
imaal04,28.73,99.07,,,,160.0,,,,0.0,1.0,,,,0.0,,,,0.0
imaal05,,38.66,,56.86,,60.51,,,,,1.0,,2.0,,0.0,,,,1.0
imaal08,,122.02,,,,190.99,,,,,1.0,,,,0.0,,,,1.0
imaal09,133.86,85.31,,125.5,,133.52,,,,0.0,1.0,,4.0,,0.0,,,,1.0
imaal10,157.06,127.42,,,,199.42,,,,0.0,1.0,,,,0.0,,,,1.0
imaal100,104.81,68.45,,,,107.12,,,,0.0,1.0,,,,0.0,,,,1.0
imaal101,96.54,63.38,,85.68,,,,,,0.0,1.0,,4.0,,,,,,1.0
imaal102,183.18,155.68,,200.55,,221.5,,,,0.0,1.0,,1.0,,0.0,,,,1.0
imaal103,112.48,71.31,,108.77,,111.61,,,,0.0,1.0,,2.0,,0.0,,,,1.0
imaal1031,197.65,131.07,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal1038,224.12,142.84,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal1048,134.03,133.19,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal1052,212.56,139.53,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal1053,,149.92,,228.65,,,,,,,1.0,,2.0,,,,,,1.0
imaal1063,159.09,158.09,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal1064,237.77,221.26,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal1066,265.63,169.3,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal107,63.78,116.53,,,,188.19,,,,0.0,1.0,,,,0.0,,,,0.0
imaal108,,173.65,,,,271.76,,,,,1.0,,,,0.0,,,,1.0
imaal109,,145.76,,,,228.13,,,,,1.0,,,,0.0,,,,1.0
imaal1105,212.9,141.18,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal1109,197.14,150.94,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal112,,170.18,,,,266.37,,,,,1.0,,,,0.0,,,,1.0
imaal113,,128.0,,,,200.32,,,,,1.0,,,,0.0,,,,1.0
imaal114,324.32,260.13,,368.59,,407.15,,,,0.0,1.0,,2.0,,0.0,,,,1.0
imaal115,,317.85,,,,497.47,,,,,1.0,,,,0.0,,,,1.0
imaal1155,233.28,153.13,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal1156,217.6,138.68,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal1157,163.77,107.5,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal116,,334.43,,,,523.43,,,,,1.0,,,,0.0,,,,1.0
imaal117,79.94,52.74,,80.44,,82.54,,,,0.0,1.0,,3.0,,0.0,,,,1.0
imaal118,565.19,360.21,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal119,,108.09,,159.0,,169.17,,,,,1.0,,2.0,,0.0,,,,1.0
imaal1192,218.45,143.4,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal1196,259.39,167.01,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal1198,197.53,129.66,,,,,,,,0.0,1.0,,,,,,,,1.0
imaal12,,35.49,,,,59.28,,,,,1.0,,,,0.0,,,,1.0
imaal1202,215.0,137.03,,,,195.59,,,,0.0,1.0,,,,0.0,,,,1.0
imaal1215,,145.88,,,,228.31,,,,,1.0,,,,0.0,,,,1.0
imaal122,,287.42,,,,642.63,,,,,1.0,,,,0.0,,,,1.0
imaal1226,,139.25,,,,217.92,,,,,1.0,,,,0.0,,,,1.0
imaal123,168.33,110.5,,,,172.94,,,,0.0,1.0,,,,0.0,,,,1.0
imaal1241,,148.08,,,,231.75,,,,,1.0,,,,0.0,,,,1.0
