COD COMPEL;COD FABRICA;QTDE EMBALAGEM;UNIDADE MEDIDA;DISPONIBILIDADE;PREÇO;FABRICANTE
251510;251510;1;Pc;Indisponível;101,35;AMP INDUSTRIA E COMERCIO DE PECAS AUTOMOTIVAS LTDA
251700;251700;1;Pc;A;162,15;AMP INDUSTRIA E COMERCIO DE PECAS AUTOMOTIVAS LTDA
2517702;2517702;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2517802;2517802;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2519002;2519002;1;Pc;Indisponível;613,5;TMD FRICTION DO BRASIL SA
2519601;2519601;1;Pc;Indisponível;469,01;TMD FRICTION DO BRASIL SA
2519901;2519901;1;Pc;A;410,9;TMD FRICTION DO BRASIL SA
2521401;2521401;1;Pc;Indisponível;419,42;TMD FRICTION DO BRASIL SA
2521402;2521402;1;Pc;Indisponível;369,86;TMD FRICTION DO BRASIL SA
2521403;2521403;1;Pc;Indisponível;383,87;TMD FRICTION DO BRASIL SA
2521501;2521501;1;Pc;Indisponível;429,67;TMD FRICTION DO BRASIL SA
2521905;2521905;1;Pc;A;814,89;TMD FRICTION DO BRASIL SA
2530701;2530701;1;Pc;A;268,31;TMD FRICTION DO BRASIL SA
2533101;2533101;1;Pc;A;670,62;TMD FRICTION DO BRASIL SA
2535301;2535301;1;Pc;Indisponível;293,82;TMD FRICTION DO BRASIL SA
2544602;2544602;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2546302;2546302;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2547801;2547801;1;Pc;Indisponível;259,19;TMD FRICTION DO BRASIL SA
2548402;2548402;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2550201;2550201;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2550601;2550601;1;Pc;A;391,48;TMD FRICTION DO BRASIL SA
2552402;2552402;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2552502;2552502;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2553101;2553101;1;Pc;Indisponível;697,44;TMD FRICTION DO BRASIL SA
256;256;1;Pc;Indisponível;14,7;DYNA INDUSTRIA E COMERCIO LTDA
2561701;2561701;1;Pc;A;840,87;TMD FRICTION DO BRASIL SA
2568301;2568301;1;Pc;A;363,12;TMD FRICTION DO BRASIL SA
2568303;2568303;1;Pc;Indisponível;424,01;TMD FRICTION DO BRASIL SA
2569820;2569820;1;Un;Indisponível;15,3;HENKEL LTDA
2572001;2572001;1;Pc;A;428,04;TMD FRICTION DO BRASIL SA
2596339;2596339;1;Pc;C;24,5;HENKEL LTDA
2596340;2596340;1;Pc;Indisponível;30,33;HENKEL LTDA
2597432;2597432;1;Pc;Indisponível;15,95;HENKEL LTDA
2597433;2597433;1;Pc;Indisponível;15,95;HENKEL LTDA
2598001;2598001;1;Pc;Indisponível;412,68;TMD FRICTION DO BRASIL SA
2599701;2599701;1;Pc;Indisponível;463,6;TMD FRICTION DO BRASIL SA
26;26;1;UN;Indisponível;0;
2600002;2600002;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2600102;2600102;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2600201;2600201;1;PC;Indisponível;0;ZF DO BRASIL LTDA
26011809;26011809;1;Pc;Indisponível;403,57;DANA INDUSTRIAS LTDA
26051829;26051829;1;Pc;Indisponível;431,83;DANA INDUSTRIAS LTDA
260600;260600;1;Pc;Indisponível;181,6;AMP INDUSTRIA E COMERCIO DE PECAS AUTOMOTIVAS LTDA
260900;260900;1;Pc;Indisponível;132,14;AMP INDUSTRIA E COMERCIO DE PECAS AUTOMOTIVAS LTDA
2612CPA;2612CPA;1;Pc;Indisponível;67,2;TMD FRICTION DO BRASIL SA
2615CPA;2615CPA;1;Pc;B;70,2;TMD FRICTION DO BRASIL SA
2618CPA;2618CPA;1;Pc;Indisponível;110,72;TMD FRICTION DO BRASIL SA
2621CPA;2621CPA;1;Pc;A;83,72;TMD FRICTION DO BRASIL SA
2625CPA;2625CPA;1;Pc;Indisponível;64,16;TMD FRICTION DO BRASIL SA
2628CPA;2628CPA;1;Pc;A;112,1;TMD FRICTION DO BRASIL SA
2631CPA;2631CPA;1;Pc;Indisponível;59,18;TMD FRICTION DO BRASIL SA
2634CPA;2634CPA;1;Pc;Indisponível;144,08;TMD FRICTION DO BRASIL SA
2637CPA;2637CPA;1;Pc;Indisponível;101,33;TMD FRICTION DO BRASIL SA
2640CPA;2640CPA;1;Pc;Indisponível;146,44;TMD FRICTION DO BRASIL SA
2643331;2643331;1;Pc;Indisponível;53,39;HENKEL LTDA
2643332;2643332;1;Pc;Indisponível;56,57;HENKEL LTDA
2643CPA;2643CPA;1;Pc;A;166,38;TMD FRICTION DO BRASIL SA
2646CPA;2646CPA;1;Pc;Indisponível;101,37;TMD FRICTION DO BRASIL SA
2649CPA;2649CPA;1;Pc;B;71,77;TMD FRICTION DO BRASIL SA
2650102;2650102;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2652CPA;2652CPA;1;Pc;A;114,66;TMD FRICTION DO BRASIL SA
2654CPA;2654CPA;1;Pc;Indisponível;103,05;TMD FRICTION DO BRASIL SA
2657CPA;2657CPA;1;Pc;A;163,72;TMD FRICTION DO BRASIL SA
2660CPA;2660CPA;1;Pc;A;111,37;TMD FRICTION DO BRASIL SA
2663CPA;2663CPA;1;Pc;A;127,31;TMD FRICTION DO BRASIL SA
2665302;2665302;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2667CPA;2667CPA;1;Pc;Indisponível;140,78;TMD FRICTION DO BRASIL SA
2670CPA;2670CPA;1;Pc;Indisponível;98,93;TMD FRICTION DO BRASIL SA
2671101;2671101;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2673CP;2673CP;1;Pc;Indisponível;160,05;TMD FRICTION DO BRASIL SA
2676CP;2676CP;1;Pc;A;150,22;TMD FRICTION DO BRASIL SA
2677CPA;2677CPA;1;Pc;A;102,46;TMD FRICTION DO BRASIL SA
2682848;2682848;1;Un;Indisponível;0;HENKEL LTDA
2684CP;2684CP;1;Pc;Indisponível;203,17;TMD FRICTION DO BRASIL SA
2691CP;2691CP;1;Pc;Indisponível;224,32;TMD FRICTION DO BRASIL SA
2696CP;2696CP;1;Pc;Indisponível;219,13;TMD FRICTION DO BRASIL SA
27;27;1;Un;Indisponível;0;
2700CP;2700CP;1;Pc;Indisponível;184,77;TMD FRICTION DO BRASIL SA
2702CPA;2702CPA;1;Pc;Indisponível;126,59;TMD FRICTION DO BRASIL SA
2702V;2702V;1;Pc;Indisponível;28,8;FREUDENBERG-NOK COMPONENTES BRASIL LTDA
2705CP;2705CP;1;Pc;Indisponível;160,59;TMD FRICTION DO BRASIL SA
2707501;2707501;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2707602;2707602;1;PC;Indisponível;0;ZF DO BRASIL LTDA
2707CP;2707CP;1;Pc;A;157,84;TMD FRICTION DO BRASIL SA
2709CPA;2709CPA;1;Pc;Indisponível;148,45;TMD FRICTION DO BRASIL SA
2713CP;2713CP;1;Pc;Indisponível;122,05;TMD FRICTION DO BRASIL SA
2715CP;2715CP;1;Pc;B;145,29;TMD FRICTION DO BRASIL SA
2720CPA;2720CPA;1;Pc;A;141,76;TMD FRICTION DO BRASIL SA
2727CPA;2727CPA;1;Pc;Indisponível;149,28;TMD FRICTION DO BRASIL SA
2729902;2729902;1;PC;Indisponível;0;ZF DO BRASIL LTDA
273319;273319;1;Pc;Indisponível;309,22;DANA INDUSTRIAS LTDA
2737CPA;2737CPA;1;Pc;Indisponível;133,75;TMD FRICTION DO BRASIL SA
2741CPA;2741CPA;1;Pc;A;179,24;TMD FRICTION DO BRASIL SA
27510;27510;1;Pc;Indisponível;75;TENNECO AUTOMOTIVE DO BRAZIL LTDA.
2791101;2791101;1;PC;Indisponível;0;ZF DO BRASIL LTDA
27931;27931;1;Pc;Indisponível;0;TENNECO AUTOMOTIVE DO BRAZIL LTDA.
28;28;1;Un;Indisponível;0;
281300;281300;1;Pc;A;93,23;AMP INDUSTRIA E COMERCIO DE PECAS AUTOMOTIVAS LTDA
281500;281500;1;Pc;B;156,67;AMP INDUSTRIA E COMERCIO DE PECAS AUTOMOTIVAS LTDA
287N;287N;1;Pc;Indisponível;9,42;FREUDENBERG-NOK COMPONENTES BRASIL LTDA
28911409;28911409;1;Pc;Indisponível;561,65;DANA INDUSTRIAS LTDA
29;29;1;UN;Indisponível;0;
294134;294134;1;Pc;C;11,69;HENKEL LTDA
29689;29689;1;Pc;Indisponível;87,03;GATES DO BRASIL IND. E COM. LTDA
29689;29689;1;Pc;Indisponível;87,03;GATES DO BRASIL IND. E COM. LTDA
30;30;1;UN;Indisponível;0;
30-101;30-101;1;Pc;A;33,9;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-110;30-110;1;Pc;A;37,57;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-111;30-111;1;Pc;Indisponível;37,04;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-112;30-112;1;Pc;Indisponível;38,43;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-119;30-119;1;Pc;Indisponível;92,29;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-120;30-120;1;Pc;Indisponível;28,81;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-121;30-121;1;Pc;A;35,31;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-123;30-123;1;Pc;Indisponível;36,14;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-125;30-125;1;Pc;Indisponível;38,61;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-128;30-128;1;Pc;Indisponível;85,99;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-130;30-130;1;Pc;Indisponível;58,55;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-132;30-132;1;Pc;Indisponível;24,44;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-133;30-133;1;Pc;Indisponível;26,34;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-135;30-135;1;Pc;A;26,46;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-138;30-138;1;Pc;Indisponível;41,07;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-139;30-139;1;Pc;A;34,18;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-140;30-140;1;Pc;A;38,14;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-141;30-141;1;Pc;Indisponível;63,45;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-142;30-142;1;Pc;Indisponível;32,7;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-144;30-144;1;Pc;Indisponível;30,68;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-150;30-150;1;Pc;A;37,91;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-152;30-152;1;Pc;Indisponível;33,35;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-154;30-154;1;Pc;A;30,36;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-156;30-156;1;Pc;A;28,44;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-157;30-157;1;Pc;A;28,93;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-158;30-158;1;Pc;A;38,63;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-159;30-159;1;Pc;Indisponível;44,29;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-160;30-160;1;Pc;A;42,94;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-161;30-161;1;Pc;Indisponível;34,65;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-162;30-162;1;Pc;A;34,59;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-164;30-164;1;Pc;A;44,65;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-169;30-169;1;Pc;A;50,16;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-172;30-172;1;Pc;A;91,86;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-173;30-173;1;Pc;Indisponível;59,89;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-175;30-175;1;Pc;A;36,49;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-176;30-176;1;Pc;Indisponível;41,81;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-178;30-178;1;Pc;Indisponível;48,84;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-179;30-179;1;Pc;Indisponível;44,91;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-188;30-188;1;Pc;A;29,68;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-190;30-190;1;Pc;A;23,58;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-196;30-196;1;Pc;A;47,45;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-198;30-198;1;Pc;A;44,47;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-204;30-204;1;Pc;A;27,67;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-207;30-207;1;Pc;Indisponível;36,07;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-209;30-209;1;Pc;Indisponível;16,35;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-210;30-210;1;Pc;Indisponível;22,3;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-211;30-211;1;Pc;Indisponível;50,16;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-225;30-225;1;Pc;A;32,53;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-254;30-254;1;Pc;A;39,7;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-259;30-259;1;Pc;Indisponível;38,19;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-262;30-262;1;Pc;A;57,42;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-266;30-266;1;Pc;Indisponível;29,71;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-269;30-269;1;Pc;Indisponível;25,97;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-270;30-270;1;Pc;A;25,91;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-271;30-271;1;Pc;Indisponível;31,08;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-273;30-273;1;Pc;Indisponível;27,57;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-278;30-278;1;Pc;Indisponível;85,75;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-282;30-282;1;Pc;A;49,04;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-283;30-283;1;Pc;A;37,51;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-284;30-284;1;Pc;Indisponível;31,15;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-285;30-285;1;Pc;A;42,54;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-286;30-286;1;Pc;A;100,31;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-287;30-287;1;Pc;A;103,6;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-292;30-292;1;Pc;Indisponível;42,42;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-293;30-293;1;Pc;Indisponível;40,49;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-295;30-295;1;Pc;Indisponível;24,07;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-297;30-297;1;Pc;Indisponível;22,64;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-301;30-301;1;Pc;Indisponível;56,73;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-302;30-302;1;Pc;Indisponível;46,52;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-306;30-306;1;Pc;Indisponível;19,38;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-307;30-307;1;Pc;Indisponível;21,89;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-308;30-308;1;Pc;Indisponível;36,81;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-31;30-31;1;Pc;A;39,07;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-321;30-321;1;Pc;Indisponível;35,1;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-323;30-323;1;Pc;Indisponível;23,45;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-324;30-324;1;Pc;Indisponível;54,95;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-325;30-325;1;Pc;A;68,68;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-326;30-326;1;Pc;Indisponível;32,73;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-327;30-327;1;Pc;A;31,26;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-328;30-328;1;Pc;Indisponível;32,86;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-33;30-33;1;Pc;Indisponível;39,7;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-330;30-330;1;Pc;Indisponível;40,72;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-333;30-333;1;Pc;Indisponível;54,94;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-334;30-334;1;Pc;Indisponível;125,49;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-335;30-335;1;Pc;A;95,31;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-336;30-336;1;Pc;A;48,9;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-337;30-337;1;Pc;A;118,92;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-341;30-341;1;Pc;Indisponível;46,62;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-346;30-346;1;Pc;Indisponível;38,72;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-351;30-351;1;Pc;Indisponível;43,47;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-352;30-352;1;Pc;Indisponível;38,31;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-353;30-353;1;Pc;A;35,8;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-354;30-354;1;Pc;Indisponível;34,41;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-355;30-355;1;Pc;Indisponível;27,07;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-356;30-356;1;Pc;A;33,4;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-362;30-362;1;Pc;Indisponível;38;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-363;30-363;1;Pc;Indisponível;51,21;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-366;30-366;1;Pc;A;46,33;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-367;30-367;1;Pc;A;19,36;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-369;30-369;1;Pc;Indisponível;24,13;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-371;30-371;1;Pc;Indisponível;50,83;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-375;30-375;1;Pc;Indisponível;29,7;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-376;30-376;1;Pc;C;38,4;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-377;30-377;1;Pc;Indisponível;71,99;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-378;30-378;1;Pc;A;42,45;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-379;30-379;1;Pc;A;45,31;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-380;30-380;1;Pc;A;54,73;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-381;30-381;1;Pc;A;40,26;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-384;30-384;1;Pc;A;119,36;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-385;30-385;1;Pc;Indisponível;52,86;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-386;30-386;1;Pc;A;46,59;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-387;30-387;1;Pc;Indisponível;26,98;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-390;30-390;1;Pc;A;25,23;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-391;30-391;1;Pc;B;36,63;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-394;30-394;1;Pc;Indisponível;72,46;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-396;30-396;1;Pc;Indisponível;77,24;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-402;30-402;1;Pc;A;51,82;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-403;30-403;1;Pc;B;47,2;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-404;30-404;1;Pc;Indisponível;31,11;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-405;30-405;1;Pc;Indisponível;46,32;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-407;30-407;1;Pc;A;33,25;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-408;30-408;1;Pc;A;33,51;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-412;30-412;1;Pc;Indisponível;46,29;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-413;30-413;1;Pc;Indisponível;14,04;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-414;30-414;1;Pc;Indisponível;48,52;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-416;30-416;1;Pc;Indisponível;41,76;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-419;30-419;1;Pc;Indisponível;83,78;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-42;30-42;1;Pc;Indisponível;106,58;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-426;30-426;1;Pc;A;39,85;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-428;30-428;1;Pc;Indisponível;37,04;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-429;30-429;1;Pc;A;34,68;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-432;30-432;1;Pc;A;21,64;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-433;30-433;1;Pc;B;42,4;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-434;30-434;1;Pc;Indisponível;32,16;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-439;30-439;1;Pc;Indisponível;45,68;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-440;30-440;1;Pc;A;18,07;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-441;30-441;1;Pc;Indisponível;39,5;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-50;30-50;1;Pc;Indisponível;36,17;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-503;30-503;1;Pc;B;41,37;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-504;30-504;1;Pc;A;23,16;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-508;30-508;1;Pc;Indisponível;108,39;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-509;30-509;1;Pc;A;114,55;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-51;30-51;1;Pc;Indisponível;40,4;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-517;30-517;1;Pc;A;54,14;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-518;30-518;1;Pc;Indisponível;63,1;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-519;30-519;1;Pc;A;34,64;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-531;30-531;1;Pc;Indisponível;27,97;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-536;30-536;1;Pc;Indisponível;17,42;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-538;30-538;1;Pc;Indisponível;24,12;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-539;30-539;1;Pc;A;31,23;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-540;30-540;1;Pc;A;57,04;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-541;30-541;1;Pc;Indisponível;135,52;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-542;30-542;1;Pc;A;20,85;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-543;30-543;1;Pc;Indisponível;50,58;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-544;30-544;1;Pc;Indisponível;192,14;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-545;30-545;1;Pc;Indisponível;201,28;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-553;30-553;1;Pc;Indisponível;203,06;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-554;30-554;1;Pc;Indisponível;160,96;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-573;30-573;1;Pc;A;152,95;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-577;30-577;1;Pc;A;31,12;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-580;30-580;1;Pc;A;39,44;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-599;30-599;1;Pc;Indisponível;293,43;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-600;30-600;1;Pc;A;289,44;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-601;30-601;1;Pc;A;62,78;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-602;30-602;1;Pc;A;96,37;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-603;30-603;1;Pc;A;99,57;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-61;30-61;1;Pc;A;34,99;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-65;30-65;1;Pc;Indisponível;23,39;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-71;30-71;1;Pc;A;27,38;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-75;30-75;1;Pc;A;37,08;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-77;30-77;1;Pc;A;34,5;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-84;30-84;1;Pc;A;41,18;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-91;30-91;1;Pc;Indisponível;36,47;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
30-96;30-96;1;Pc;Indisponível;78,62;FANIA COMERCIO E INDUSTRIA DE PECAS LTDA.
3000001091;3000001091;1;Pc;Indisponível;620,57;ZF DO BRASIL LTDA
3000001168;3000001168;1;Pc;Indisponível;570,32;ZF DO BRASIL LTDA
3000001210;3000001210;1;Pc;A;675,34;ZF DO BRASIL LTDA
3000001211;3000001211;1;Pc;A;355,18;ZF DO BRASIL LTDA
3000001217;3000001217;1;Pc;A;935,1;ZF DO BRASIL LTDA
3000001218;3000001218;1;Pc;Indisponível;731,49;ZF DO BRASIL LTDA
3000001234;3000001234;1;Pc;A;673,4;ZF DO BRASIL LTDA
3000001238;3000001238;1;Pc;A;674,89;ZF DO BRASIL LTDA
3000001240;3000001240;1;Pc;Indisponível;551,37;ZF DO BRASIL LTDA
