CODIGO_INTERNO;COD_FABRICANTE;NOME_FANTASIA;PRODUTO;QTDE_EMB;UNIDADE_MEDIDA;QTDE_SPNORTE;PRECO_SPNORTE;QTDE_ABC;PRECO_ABC;QTDE_SPLESTE;PRECO_SPLESTE
89031003142;GB48422;COFAP;AMORTECEDOR TRASEIRO TURBOGAS;1;PC;B;272,31;A;259,65;B;265,98
89031003148;MGC16630;COFAP;AMORTECEDOR MOLA GAS TAMPA TRASEIRA;1;PC;B;61,25;B;61,36;B;59,7
89033000006;BTC32107;COFAP;BIELETA SUSPENSAO DIANTEIRA;1;PC;B;36,95;B;36,95;;0
89033000102;BTC03111;COFAP;BIELETA DIANTEIRA;1;PC;B;32,05;B;32,05;A;32,05
89033000214;BTC10207;COFAP;BIELETA TRASEIRA LE;1;PC;B;32,7;B;32,7;A;32,7
89033000469;BTC33110;COFAP;BIELETA DIANTEIRA;1;PC;B;46,74;B;45,75;B;46,74
89033000515;BTC18109;COFAP;BIELETA DIANTEIRA;1;PC;B;37,63;;0;B;38,74
89033000602;BTC08122;COFAP;BIELETA SUSPENSAO DIANTEIRA DIR;1;PC;A;37,8;B;33,15;A;38,54
89033001978;BTC03110;COFAP;BIELETA SUSPENSAO DIANTEIRA LD;1;PC;B;32,06;B;32,66;B;34,27
89033001989;BTC10101;COFAP;BIELETA SUSPENSAO DIANTEIRA;1;PC;B;24,76;;0;A;24,61
89033001997;BTC18107;COFAP;BIELETA DIANTEIRA;1;PC;B;37,04;;0;;0
89033002033;BTC04105;COFAP;BIELETA DIANTEIRA;1;PC;B;9,59;;0;A;9,59
89033002105;BTC04202;COFAP;BIELETA SUSPENSAO DIANT.LD;1;PC;B;47,81;B;47,85;A;50,54
89033002106;BTC04203;COFAP;BIELETA SUSPENSAO DIANTEIRA LE;1;PC;B;50,54;;0;A;50,54
89033002113;BTC18110;COFAP;BIELETA DIANTEIRA;1;PC;B;53,1;B;53,1;A;56,73
89033002115;BTC03112;COFAP;BIELETA DIANTEIRA;1;PC;B;50,58;B;50,58;A;50,58
89033002313;BTC32109;COFAP;BIELETA TRASEIRA;1;PC;B;38,02;B;38,02;B;38,02
89033002885;BTC29111;COFAP;BIELETA TRASEIRA;1;PC;B;39,65;A;31,28;A;39,65
89033003110;BTC08201;COFAP;BIELETA TRASEIRA;1;PC;B;28,72;B;28,26;A;27,97
89067002699;JDC18001;COFAP;JUNTA HOMOCINETICA TULIPA CAMBIO LE;1;KT;A;257,91;A;257,91;;0
89067003069;JDC29004;COFAP;JUNTA HOMOCINETICA TULIPA CAMBIO;1;KT;A;275,63;A;275,63;A;275,63
89067003070;JDC39001;COFAP;JUNTA HOMOCINETICA TULIPA CAMBIO LE;1;KT;A;311,09;A;311,09;A;311,09
89077000101;JHC01115;COFAP;JUNTA HOMOCINETICA FIXA RODA;1;KT;B;143,24;B;147,52;B;159,69
89077000139;JHC03130;COFAP;JUNTA HOMOCINETICA FIXA RODA;1;KT;B;241,17;B;241,17;B;241,17
89077000172;JHC10103;COFAP;JUNTA HOMOCINETICA FIXA RODA;1;KT;A;158,68;;0;B;158,68
89077000263;JDC04305;COFAP;JUNTA HOMOCINETICA DESLIZANTE L.CAMBIO;1;KT;B;244,82;;0;A;240,05
89077001706;JHC03116;COFAP;JUNTA HOMOCINETICA FIXA RODA;1;KT;B;133,17;;0;A;133,17
89077001736;JDC04304;COFAP;JUNTA HOMOCINETICA DESLIZANTE L.CAMBIO;1;KT;B;235,28;B;235,28;A;235,28
89077001750;JHC03119;COFAP;JUNTA HOMOCINETICA FIXA RODA;1;KT;B;162,41;B;162,41;B;162,41
89077002198;SEC39000;COFAP;SEMI EIXO HOMOCINETICO LD;1;PC;B;666,89;B;666,89;A;666,89
89077002676;JHC01110;COFAP;JUNTA HOMOCINETICA FIXA RODA;1;KT;B;248,59;B;248,59;B;248,59
89077002779;JHC01113;COFAP;JUNTA HOMOCINETICA FIXA RODA;1;KT;A;284,51;A;284,51;;0
89077002845;SEC29003;COFAP;SEMI EIXO HOMOCINETICO LE;1;PC;A;591,25;A;591,25;;0
89077002918;SEC03011;COFAP;SEMI EIXO HOMOCINETICO LE;1;PC;A;852,33;A;905,76;A;925,89
89077002923;SEC29006;COFAP;SEMI EIXO HOMOCINETICO LD;1;PC;A;568,43;A;554,87;A;648,89
89077002985;JHC18112;COFAP;JUNTA HOMOCINETICA FIXA RODA;1;PC;A;185,8;B;185,8;B;185,8
89077003020;TRC03513;COFAP;TRIZETA 26 ESTRIAS ANEL 43,2MM;1;PC;A;119,1;A;128,11;A;128,12
89077003027;TRC29003;COFAP;TRIZETA 32 ESTRIAS ANEL 37,1MM LE;1;PC;A;65,49;A;66,24;A;66,24
89077003071;JHC01135;COFAP;JUNTA HOMOCINETICA FIXA RODA;1;KT;B;241,05;A;241,05;A;241,05
89077003077;JHC39005;COFAP;JUNTA HOMOCINETICA FIXA RODA LE;1;KT;A;303,44;A;303,44;;0
89077003078;JHC39006;COFAP;JUNTA HOMOCINETICA FIXA RODA LD;1;KT;A;281,88;A;281,88;A;281,88
89082000073;KSC08205S;COFAP;KIT AMORT. TRAS. (1-BATENTE);1;PC;B;47,89;;0;B;47,89
89082000266;KSC10104S;COFAP;KIT AMORTECEDOR DIANTEIRO (BAT+COI);1;KT;B;31,62;;0;A;31,62
89082001493;TKC01103;COFAP;KIT AMORTECEDOR DIANTEIRO (BAT/COI/COX);1;KT;B;64,94;B;64,94;B;64,94
89082001538;KSC17107S;COFAP;KIT AMORTECEDOR DIANTEIRO (COIFA/BAT);1;KT;B;30,59;;0;B;30,59
89082001600;KSC01201S;COFAP;KIT AMORTECEDOR TRAS (BAT/COI/POSICION);1;KT;B;21,66;A;21,66;B;21,66
89082001606;KSC03202S;COFAP;KIT AMORT. TRAS.(COIFA/BAT.);1;KT;B;25,42;B;25,42;B;25,42
89082001622;KSC17102S;COFAP;KIT AMORT. DIANT. (COIFA/BAT.);1;KT;B;35,23;;0;A;35,23
89082001852;KSC03208S;COFAP;KIT AMORT.TRAS.(BATENTE);1;PC;B;82,42;;0;B;82,42
89082001857;KSC10102S;COFAP;KIT AMORTECEDOR DIANTEIRO (BAT+COI);1;KT;B;29,69;;0;B;29,69
89082001877;KSC22202S;COFAP;KIT AMORT.  TRAS.(BATENTE/COIFA);1;KT;B;33,07;B;33,07;A;33,07
89082002053;KSC01209S;COFAP;KIT AMORTECEDOR TRASEIRO (BAT/COI);1;KT;B;36,87;B;36,87;B;36,87
89082002082;TKC55100;COFAP;KIT AMORTECEDOR DIANT.(BAT/COIF/COX/ROL);1;KT;A;334,8;B;334,8;;0
89082002222;KSC55001S;COFAP;KIT AMORTECEDOR DIANTEIRO(COIFA+BATENTE);1;KT;B;55,94;B;55,94;A;55,94
89082002528;KSC32204S;COFAP;KIT AMORTECEDOR DIANTEIRO(COIFA+BATENTE);1;KT;B;37,66;B;35,78;B;37,66
89082002571;KSC10204S;COFAP;KIT AMORTECEDOR DIANTEIRO LD(COIFA/BAT);1;KT;B;127,86;B;127,86;A;127,86
89082002641;TKC52002;COFAP;KIT AMORTECEDOR TRAS LD (BAT/COI/COX);1;KT;A;403,32;A;250,3;;0
89082002834;TKC01115;COFAP;KIT AMORTECEDOR DIANT (BAT/COIF/COX/ROL);1;KT;B;279,94;A;207,58;;0
89082003086;KSC04128S;COFAP;KIT AMORTECEDOR DIANTEIRO (BAT/COI);1;KT;B;48,41;A;48,41;A;48,41
91030200064;BJC08098M;COFAP / BANDEJAS;BANDEJA DIANTEIRA S/PIVO LD;1;PC;A;137,04;A;131,22;B;133,11
91030200156;BJC08010M;COFAP / BANDEJAS;BRACO TENSOR SUSPENSAO TRASEIRA LD/LE;1;PC;B;68,32;;0;B;68,32
91030200228;BJC39002M;COFAP / BANDEJAS;BANDEJA DIANT.SUP.DIR.C/BUCHA S/PIVO;1;PC;A;179,87;;0;;0
91030200294;BJC03042M;COFAP / BANDEJAS;BANDEJA DIANT.C/BUCHA C/MANCAL S/PIVO LD;1;PC;A;229,02;B;238,76;B;218,4
91030200305;BJC04130M;COFAP / BANDEJAS;BANDEJA DIANT. C/BUCHA/MANCAL S/PIVO LD;1;PC;B;243,75;B;243,75;;0
91030200329;BJC04142M;COFAP / BANDEJAS;BANDEJA DIANTEIRA LD S/PIVO;1;PC;B;254,82;;0;B;254,82
91030200334;BJC29007M;COFAP / BANDEJAS;BANDEJA DIANT.C/BUCHA S/PIVO LE;1;PC;B;215,87;B;192,03;A;192,04
91030200350;BJC17017M;COFAP / BANDEJAS;BANDEJA SUSP.DIANT.LE C/BUCHAS S/PIVO;1;PC;B;286,9;B;267,9;A;267,9
91030200369;BJC04148M;COFAP / BANDEJAS;BANDEJA SUPERIOR S/PIVO LD;1;PC;B;199,75;;0;A;199,75
91030200373;BJC18146M;COFAP / BANDEJAS;BANDEJA SUSP.DIANT.C/BUCHA S/PIVO LD;1;PC;B;273,35;;0;A;257,77
91030200381;BJC32015M;COFAP / BANDEJAS;BANDEJA SUSP.DIANT.C/BUCHAS S/PIVO LE;1;PC;A;271,4;;0;;0
91030200391;BJC32017M;COFAP / BANDEJAS;BANDEJA SUPERIOR C/BUCHAS S/PIVO LE;1;PC;A;253,47;A;230,07;B;253,47
91030200395;BJC55001M;COFAP / BANDEJAS;BANDEJA DIANTEIRA S/PIVO LE;1;PC;B;180,01;B;176,45;B;180,01
91030200405;BJC01057M;COFAP / BANDEJAS;BANDEJA S/PIVO LE;1;PC;B;223,19;A;218,81;B;223,19
91030200412;BJC10016M;COFAP / BANDEJAS;BANDEJA S/PIVO LD;1;PC;B;232,91;A;228,36;;0
91030200440;BJC22017M;COFAP / BANDEJAS;BANDEJA DIANTEIRA LE S/PIVO;1;PC;A;219,21;A;203,93;A;219,21
91030200441;BJC32022M;COFAP / BANDEJAS;BANDEJA DIANTEIRA LD S/PIVO;1;PC;A;274,43;A;253,82;;0
91030200442;BJC32023M;COFAP / BANDEJAS;BANDEJA DIANTEIRA LE S/PIVO;1;PC;A;253,37;;0;;0
91030200500;BJC18161M;COFAP / BANDEJAS;BANDEJA DIANTEIRA C/PIVO LE;1;PC;B;256,06;A;256,06;A;261,19
91036000494;BJC52004M;COFAP / BANDEJAS;BRACO LONGITUDINAL TRASEIRO LD;1;PC;A;198,83;A;198,83;A;198,83
91082000300;STC04126M;COFAP / BANDEJAS;SUPORTE BARRA TENSORA LD (MORCEGUINHO);1;PC;B;65,61;B;65,61;B;65,61
1,40021E+11;CB46CP;FRAS-LE;SAPATA FREIO;1;JG;B;100,4;;0;A;100,4
1,40021E+11;FD98CPA;FRAS-LE;SAPATA FREIO 203X38;1;JG;A;99,9;;0;A;99,9
1,40021E+11;FD152CPA;FRAS-LE;SAPATA FREIO C/HASTE;1;JG;B;147,44;;0;;0
1,40023E+11;VW276;FRAS-LE;LONA FREIO TRASEIRA;1;JG;B;29,84;A;27,63;B;29,84
1,40024E+11;PD1100;FRAS-LE;PASTILHA FREIO DIANTEIRA;1;JG;B;79,84;;0;;0
1,40024E+11;PD17;FRAS-LE;PASTILHA FREIO DIANTEIRA;1;JG;B;27,51;;0;;0
1,40024E+11;PD60;FRAS-LE;PASTILHA FREIO DIANTEIRA;1;JG;B;36,53;;0;B;35,89
1,40024E+11;PD1441;FRAS-LE;PASTILHA FREIO DIANTEIRO;1;JG;A;90,95;A;89,92;A;83,7
1,40024E+11;PD2224;FRAS-LE;PASTILHA FREIO DIANTEIRA;1;JG;A;144,91;A;134,42;A;143,26
1,42024E+11;C2137;CONTROIL FREIOS;CILINDRO MESTRE FREIO 25,40MM;1;PC;A;313;A;313;;0
1,42024E+11;C2033;CONTROIL FREIOS;CILINDRO MESTRE FREIO DUPLO 20,63MM;1;PC;B;119,75;B;119,75;B;119,75
1,42025E+11;C-3467;CONTROIL FREIOS;CILINDRO RODA LD 20,63MM;1;PC;A;63,55;;0;A;63,55
1,42025E+11;C-3511;CONTROIL FREIOS;CILINDRO RODA LE 20,63MM C/VALV REG.;1;PC;A;93,62;;0;A;93,62
1,42025E+11;C-3357;CONTROIL FREIOS;"CILINDRO RODA 7/8""";1;PC;A;62,67;;0;A;62,67
1,42025E+11;C-3440;CONTROIL FREIOS;CILINDRO RODA 19,05MM;1;PC;A;52,65;;0;;0
1,43021E+11;RPTA00450;VARGA;TAMBOR DE FREIO C/CUBO;2;PC;A;172,75;B;172,75;A;172,75
1,43021E+11;RPTA00960;VARGA;TAMBOR DE FREIO;2;PC;A;221,95;A;221,95;;0
1,43021E+11;RPTA02290;VARGA;TAMBOR DE FREIO;2;PC;B;173,1;;0;;0
1,43021E+11;RPFX06940;VARGA;FLEXIVEL FREIO DIANTEIRO 550MM;1;PC;B;15,59;;0;B;21,35
1,43021E+11;RPFX01360;VARGA;FLEXIVEL FREIO9DIANT.380MM;1;PC;A;17,06;;0;B;17,06
1,43022E+11;RPDI00125;VARGA;DISCO FREIO DIANTEIRO SOLIDO;2;PC;A;85,84;;0;A;85,84
1,43022E+11;RCDI00140;VARGA;DISCO FREIO DIANTEIRO VENTILADO;2;PC;B;159,57;;0;A;159,57
1,43022E+11;RPDI01400;VARGA;DISCO FREIO DIANTEIRO SOLIDO (S/ CUBO);2;PC;B;83,73;A;83,73;B;83,73
1,43022E+11;RCDI02370;VARGA;DISCO FREIO DIANTEIRO VENTILADO (S/CUBO);2;PC;A;101,85;;0;A;113,8
1,43022E+11;RCDI07910;VARGA;DISCO FREIO DIANTEIRO VENTILADO (S/CUBO);2;PC;B;184,85;B;184,85;B;184,85
1,43022E+11;RCDI06140;VARGA;DISCO FREIO DIANTEIRO VENTILADO (S/CUBO);2;PC;A;174,02;A;130,31;B;174,02
1,43022E+11;RCDI07980;VARGA;DISCO FREIO DIANTEIRO VENTILADO (S/CUBO);2;PC;B;236,66;B;236,66;A;236,66
1,43022E+11;RPDI04540;VARGA;DISCO DE FREIO DIANTEIRO SOLIDO;2;PC;A;111,13;;0;;0
1,43022E+11;RCDI08850;VARGA;DISCO FREIO DIANTEIRO VENTILADO;2;PC;B;249,97;B;249,97;B;249,97
1,43022E+11;RCDI01040;VARGA;DISCO FREIO DIANTEIRO VENTILADO;2;PC;B;111,35;B;111,35;;0
1,43022E+11;RCDI02760;VARGA;DISCO FREIO DIANTEIRO VENTILADO;2;PC;B;115,41;A;115,41;;0
1,43022E+11;DF4962;VARGA;DISCO FREIO TRASEIRO SOLIDO;2;PC;A;153,53;;0;;0
1,43022E+11;DF4977;VARGA;DISCO FREIO DIANTEIRO VENTILADO;2;PC;A;149,95;A;149,95;A;149,95
1,43024E+11;RCCD00500;VARGA;"CILINDRO MESTRE DE FREIO DUPLO 15/16""";1;PC;B;176,53;B;176,53;A;176,53
1,43024E+11;RCCD00140;VARGA;CILINDRO MESTRE FREIO DUPLO S/RESERV.;1;PC;A;159,43;B;159,43;A;159,23
1,43024E+11;PMH6002;VARGA;CILINDRO MESTRE DE FREIO;1;PC;B;158,04;A;158,04;B;158,04
1,43024E+11;RCPT05370;VARGA;PASTILHA FREIO DIANTEIRA;1;JG;B;62,29;A;64,79;B;64,79
1,43024E+11;RCPT13390;VARGA;PASTILHA FREIO DIANTEIRA;1;JG;B;84,83;;0;B;74,62
1,43024E+11;RCPT13410;VARGA;PASTILHA FREIO DIANTEIRA;1;JG;B;110,65;B;110,65;A;110,65
1,43024E+11;RCPT13790;VARGA;PASTILHA FREIO TRASEIRA C/AL;1;JG;B;52,51;B;52,57;A;61,69
1,43024E+11;RCPT02840;VARGA;PASTILHA FREIO DIANTEIRA;1;JG;B;42,86;A;41,78;A;40,1
1,43024E+11;RCPT00128;VARGA;PASTILHA FREIO DIANTEIRA;1;JG;B;28,97;B;33,02;B;38,92
1,43024E+11;RCPT02100;VARGA;PASTILHA FREIO DIANTEIRA;1;JG;B;66,35;B;66,35;B;71,29
1,43024E+11;RCPT01140;VARGA;PASTILHA FREIO DIANTEIRA;1;JG;B;38,98;B;37,8;B;33,9
1,43024E+11;RCPT01740;VARGA;PASTILHA FREIO DIANTEIRA C/AL;1;JG;A;64,24;;0;;0
1,43024E+11;RCPT02930;VARGA;PASTILHA FREIO DIANTEIRA;1;JG;B;49,5;;0;B;49,5
1,43024E+11;RCPT12590;VARGA;PASTILHA FREIO DIANTEIRA;1;JG;B;42,33;B;30,35;B;30,35
1,43024E+11;RCPT12610;VARGA;PASTILHA FREIO DIANTEIRA;1;JG;B;44,01;B;44,8;A;36,42
1,43024E+11;GDB9099;VARGA;PASTILHA FREIO TRASEIRA;1;JG;B;145,43;A;96,64;B;149,15
1,43025E+11;RCCR01910;VARGA;CILINDRO RODA;1;PC;B;34,12;B;34,12;A;35,17
1,43025E+11;RCCR03510;VARGA;CILINDRO RODA;1;PC;B;33,27;;0;B;33,27
1,45021E+11;HFCD38;HIPPER FREIOS;CUBO DIANTEIRO;1;PC;B;52,35;B;52,35;B;52,35
1,45021E+11;HF19;HIPPER FREIOS;TAMBOR FREIO TRASEIRO C/CUBO;2;PC;B;130,53;B;130,53;B;130,53
1,45021E+11;HF24A;HIPPER FREIOS;TAMBOR FREIO TRASEIRO C/CUBO;2;PC;B;119,34;B;119,34;B;119,34
1,45021E+11;HFCD18B;HIPPER FREIOS;CUBO RODA DIANTEIRO;1;PC;A;89,55;;0;A;89,55
1,45021E+11;HF36A;HIPPER FREIOS;TAMBOR FREIO TRASEIRO 185,40MM;2;PC;B;77,62;;0;B;77,62
1,45021E+11;HFCD572;HIPPER FREIOS;CUBO RODA DIANTEIRO;1;PC;A;66,93;;0;;0
1,45021E+11;HFCD42B;HIPPER FREIOS;CUBO RODA DIANTEIRO S/ROL 27 DENTES;1;PC;A;59,15;A;59,15;;0
1,45021E+11;HF08F;HIPPER FREIOS;TAMBOR TRASEIRO 228MM 5 FUROS;2;PC;A;113,45;A;113,45;;0
1,45022E+11;HF03;HIPPER FREIOS;DISCO FR. SOLIDO DIANT.;1;PC;B;145,49;A;145,49;B;145,49
1,45022E+11;HF25;HIPPER FREIOS;DISCO FREIO DIANTEIRO VENTIL.  (4-FUROS);2;PC;A;113,41;;0;;0
1,45022E+11;HF481;HIPPER FREIOS;DISCO FR. DIANT. VENTILADO;1;PC;A;153,82;;0;;0
1,45022E+11;HF512;HIPPER FREIOS;DISCO FREIO DIANTEIRO VENT319MM 6 FUROS;1;PC;B;204,31;B;204,31;B;204,31
1,45022E+11;HF247;HIPPER FREIOS;DISCO FREIO TRASEIRO SOLIDO;2;PC;A;85,59;;0;;0
1,45022E+11;HF87;HIPPER FREIOS;DISCO FREIO DIANT. VENTILADO;2;PC;B;88,36;B;88,36;B;88,36
1,45022E+11;HF200G;HIPPER FREIOS;DISCO FREIO DIANT. VENTILADO;2;PC;B;210,18;B;210,18;A;210,18
1,45022E+11;HF504;HIPPER FREIOS;DISCO FREIO DIANTEIRO VENTILADO 273MM;2;PC;B;181,66;A;181,66;B;181,66
1,45022E+11;HF251F;HIPPER FREIOS;DISCO FREIO DIANT. VENT S/CUBO(8-FUROS);1;PC;A;389,07;;0;;0
1,45022E+11;HF680D;HIPPER FREIOS;DISCO FREIO TRASEIRO SOLIDO S/CUBO;1;PC;B;228,59;B;228,59;A;228,59
1,45022E+11;HF571A;HIPPER FREIOS;DISCO FREIO DIANTEIRO VENTILADO;2;PC;B;152,87;B;152,87;B;152,87
1,45022E+11;HF513;HIPPER FREIOS;DISCO FREIO DIANT. VENTILADO(257,00MM);2;PC;B;176,13;B;176,13;;0
1,45022E+11;HF200E;HIPPER FREIOS;DISCO FREIO DIANT.VENT 285MM 5-FUROS;2;PC;B;279,87;;0;;0
1,45022E+11;HF471J;HIPPER FREIOS;DISCO FREIO TRASEIRO VENT 303,MM 6-FURO;2;PC;A;251,08;B;251,08;A;251,08
1,45022E+11;HF512C;HIPPER FREIOS;DISCO FREIO DIANT VENTILADO S/CUBO NIOB;1;PC;B;215,95;B;215,95;;0
1,45022E+11;HF705B;HIPPER FREIOS;DISCO FREIO DIANTEIRO VENTILADO S/CUBO;2;PC;A;101,81;B;101,79;A;101,81
1,45022E+11;HF712B;HIPPER FREIOS;DISCO FREIO DIANT VENTILADO S/CUBO NIOB;2;PC;A;206,54;A;206,53;;0
1,52094E+11;AR9621;TECFIL;FILTRO AR MOTOR;1;PC;B;20,79;B;20,79;B;20,79
1,52094E+11;PSL282;TECFIL;FILTRO OLEO;1;PC;A;24,95;;0;B;24,95
1,52094E+11;PSL148;TECFIL;FILTRO OLEO;1;PC;B;22,84;B;22,84;B;22,84
1,52094E+11;GI12/7;TECFIL;FILTRO COMBUSTIVEL;1;PC;B;19,68;B;19,68;A;19,68
1,52094E+11;ACP903;TECFIL;FILTRO CABINE AR CONDICIONADO;1;PC;B;17,74;;0;A;17,74
1,52094E+11;ACP972;TECFIL;FILTRO CABINE AR CONDICIONADO;1;PC;B;11,39;B;11,39;B;11,39
1,52094E+11;ARS6223;TECFIL;FILTRO AR MOTOR;1;PC;B;68,63;;0;A;68,63
1,52094E+11;PEL115;TECFIL;FILTRO OLEO REFIL;1;PC;A;30,31;;0;;0
1,52094E+11;ARL2203;TECFIL;FILTRO AR MOTOR;1;PC;B;30,33;A;30,33;B;30,33
1,52094E+11;FBT2360;TECFIL;FILTRO COMBUSTIVEL;1;PC;A;97,25;;0;;0
1,52094E+11;ACP367;TECFIL;FILTRO CABINE AR CONDICIONADO;1;PC;B;21,8;B;21,8;B;21,8
1,52094E+11;ARL1037;TECFIL;FILTRO AR MOTOR;1;PC;B;51,52;;0;B;51,52
1,52094E+11;PEC3041;TECFIL;FILTRO COMBUSTIVEL;1;PC;B;121,81;;0;B;121,81
1,52094E+11;ARL1041;TECFIL;FILTRO AR MOTOR;1;PC;A;45,18;A;45,18;;0
1,52094E+11;ART8860;TECFIL;FILTRO AR MOTOR;1;PC;B;34,79;B;31,81;B;34,79
1,52094E+11;PEL219;TECFIL;FILTRO OLEO REFIL;1;PC;A;45,21;;0;;0
1,52094E+11;ACA888;TECFIL;FILTRO CABINE AR CONDICIONADO C/CARVAO;1;PC;B;42,07;B;42,07;B;42,07
1,52094E+11;ARL2347;TECFIL;FILTRO AR MOTOR;1;PC;B;56,22;;0;;0
1,52094E+11;FCA1571;TECFIL;FILTRO OLEO CAMBIO AUTOMATICO;1;PC;B;77,42;;0;B;77,42
1,52094E+11;ACP823;TECFIL;FILTRO CABINE AR CONDICIONADO;1;PC;A;25,35;;0;;0
1,52094E+11;ARL7096;TECFIL;FILTRO AR MOTOR;1;PC;B;144,58;;0;;0
1,52094E+11;GI66;TECFIL;FILTRO COMBUSTIVEL INTERNO TANQUE;1;PC;A;37,52;;0;A;37,52
1,52094E+11;PEL220;TECFIL;FILTRO OLEO REFIL;1;PC;A;47,96;;0;;0
1,67044E+11;RMM1009HPE;MAGNETI MARELLI;RADIADOR ALUMINIO BRASADO;1;PC;A;674,22;;0;A;674,22
1,67044E+11;RMM512001M;MAGNETI MARELLI;RADIADOR ALUMINIO EXPANDIDO;1;PC;A;220,01;B;225,7;A;242,78
1,67044E+11;RMM93198;MAGNETI MARELLI;RADIADOR ALUMINIO BRASADO SIST.BEHR;1;PC;A;396,91;A;448,59;A;448,59
1,67044E+11;RMM1075HVW;MAGNETI MARELLI;RADIADOR ALUMINIO EXPANDIDO ENGAT RAPIDO;1;PC;A;326,43;;0;;0
1,67044E+11;RMM1127FT;MAGNETI MARELLI;RADIADOR ALUMINIO EXPANDIDO;1;PC;A;426,96;B;407,31;B;407,32
1,6705E+11;FRMM6004;MAGNETI MARELLI;ADITIVO RADIADOR DILUIDO ORGAN ROSA 1L;1;LT;B;14,67;B;16,37;B;14,67
1,67051E+11;W8529001MM;MAGNETI MARELLI;ELETROVENTILADOR C/DEFLETOR SIST.BEHR;1;PC;A;506,18;A;506,18;A;506,18
1,67051E+11;EMM2018AFD;MAGNETI MARELLI;ELETROVENTILADOR C/ACD;1;PC;A;436,43;A;436,43;A;436,43
1,67051E+11;EMM2019AVW;MAGNETI MARELLI;ELETROVENTILADOR C/ACD;1;PC;A;240,76;A;240,76;A;240,76
1,67052E+11;BI0014MM;MAGNETI MARELLI;BOBINA IGNICAO PLASTICA;1;PC;B;123,65;B;123,65;B;130,24
1,67052E+11;BI0015MM;MAGNETI MARELLI;BOBINA IGNICAO PLASTICA;1;PC;B;155,92;B;155,93;A;155,92
1,67052E+11;BI0113MM;MAGNETI MARELLI;BOBINA IGNICAO PLASTICA CANETA;1;PC;B;226,06;A;226,09;;0
1,67052E+11;CVMH1102;MAGNETI MARELLI;CABO VELA IGNICAO;1;JG;B;119,71;B;120,08;B;133,7
1,67052E+11;CVMV2502;MAGNETI MARELLI;CABO VELA IGNICAO;1;JG;B;70,25;B;70,36;B;72,35
1,67052E+11;CVMV2002;MAGNETI MARELLI;CABO VELA IGNICAO;1;JG;B;72,71;B;67,63;A;73,97
1,67052E+11;CVMG7902;MAGNETI MARELLI;CABO VELA IGNICAO;1;JG;B;105,48;B;91,59;A;94,28
1,67052E+11;CVMF2502;MAGNETI MARELLI;CABO VELA IGNICAO;1;JG;B;67,75;;0;;0
1,67057E+11;40406202;MAGNETI MARELLI;SENSOR POSICAO BORBOLETA;1;PC;B;107,37;;0;A;109,36
1,67057E+11;50100702;MAGNETI MARELLI;BICO VALVULA INJETOR BEGE;1;PC;B;116,68;;0;B;116,68
1,67057E+11;50102702;MAGNETI MARELLI;BICO VALVULA INJETOR;1;PC;A;108,88;B;109,09;B;105,89
1,67057E+11;MMLLA145G3S50;MAGNETI MARELLI;BICO INJETOR DIESEL (PONTEIRA);1;PC;A;387,16;;0;;0
1,67057E+11;MMLLA145P1024J;MAGNETI MARELLI;BICO INJETOR DIESEL (PONTEIRA);1;PC;A;312,8;;0;;0
1,67057E+11;MMLLA152P947J;MAGNETI MARELLI;BICO INJETOR DIESEL (PONTEIRA);1;PC;B;365,27;;0;;0
1,67057E+11;MMLLA154G3S6;MAGNETI MARELLI;BICO INJETOR DIESEL (PONTEIRA);1;PC;A;387,16;;0;;0
1,67057E+11;MMLLA155P863J;MAGNETI MARELLI;BICO INJETOR DIESEL (PONTEIRA);1;PC;A;380,32;;0;;0
1,67065E+11;48812202;MAGNETI MARELLI;VALVULA BOIA 32 PDSIT;1;CJ;B;13,82;;0;;0
1,67066E+11;BMW1510;MAGNETI MARELLI;BOMBA COMBUSTIVEL MECANICA;1;PC;A;84,2;;0;;0
1,67066E+11;BMW8130;MAGNETI MARELLI;BOMBA COMBUSTIVEL MECANICA;1;PC;B;94,06;B;94,06;B;104,51
1,67092E+11;KDMM9460;MAGNETI MARELLI;KIT DISTRIBUICAO CORREIA;1;KT;B;116,99;B;116,99;B;116,99
1,70065E+11;112047;BROSOL;CARBURADOR SIMPLES S/VALVULA 30PIC;1;PC;B;360,59;B;360,59;B;360,59
2,00021E+11;NKF3041;NAKATA;SAPATA FREIO;1;JG;A;321,36;A;303,49;A;321,36
2,00021E+11;NKF8176;NAKATA;CUBO RODA TRASEIRO C/ROL/ABS 4F;1;PC;A;399,71;A;399,71;A;397,76
2,0003E+11;NBJ3008E;NAKATA;BANDEJA DIANTEIRA C/BUCHA S/PIVO LE;1;PC;A;255,97;A;226,18;;0
2,0003E+11;NBJ4009DP;NAKATA;BANDEJA DIANT.C/BUCHA C/MANCAL C/PIVO LD;1;PC;A;214,99;;0;A;214,99
2,0003E+11;NBJ5007DP;NAKATA;BANDEJA DIANT.C/BUCHA C/MANCAL C/PIVO LD;1;PC;A;360,39;A;360,39;A;360,39
2,0003E+11;NBJ6004E;NAKATA;BANDEJA DIANT.C/BUCHA C/COXIM S/PIVO LE;1;PC;A;192,19;;0;;0
2,0003E+11;NBJ6007E;NAKATA;BANDEJA DIANTEIRA C/BUCHA S/PIVO LE;1;PC;A;127,99;A;127,99;A;127,99
